# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 5.141319699248120267e-01
2.000000000000000111e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 5.141319699248120267e-01
3.000000000000000444e-01 6.189016630519004192e-01 9.579411775773047366e-02 6.182590061140658122e-01 5.271623289878133445e-01
4.000000000000000222e-01 6.189016630519004192e-01 9.579411775773047366e-02 6.182590061140658122e-01 5.271623289878133445e-01
5.000000000000000000e-01 6.291205629172708091e-01 9.380516007605430029e-02 6.277914932024295513e-01 5.391310437090031105e-01
6.000000000000000888e-01 6.291205629172708091e-01 9.380516007605430029e-02 6.277914932024295513e-01 5.391310437090031105e-01
7.000000000000000666e-01 6.397752238812336456e-01 9.187699515818718854e-02 6.376188120493592182e-01 5.500766674043486848e-01
8.000000000000000444e-01 6.397752238812336456e-01 9.187699515818718854e-02 6.376188120493592182e-01 5.500766674043486848e-01
9.000000000000000222e-01 6.508084711751662699e-01 8.999954311484517633e-02 6.477597010142942535e-01 5.600372333612038123e-01
1.000000000000000000e+00 6.508084711751662699e-01 8.999954311484517633e-02 6.477597010142942535e-01 5.600372333612038123e-01
1.100000000000000089e+00 6.621624146524381915e-01 8.816365628708945634e-02 6.582321467762369815e-01 5.690509864347381708e-01
1.200000000000000178e+00 6.621624146524381915e-01 8.816365628708945634e-02 6.582321467762369815e-01 5.690509864347381708e-01
1.300000000000000044e+00 6.737779918312790661e-01 8.636104247672285461e-02 6.690533323821600264e-01 5.771569778459265665e-01
1.400000000000000133e+00 6.737779918312790661e-01 8.636104247672285461e-02 6.690533323821600264e-01 5.771569778459265665e-01
1.500000000000000000e+00 6.855946346444046213e-01 8.458420466140564864e-02 6.802395684536075571e-01 5.843955406842369360e-01
1.600000000000000089e+00 6.855946346444046213e-01 8.458420466140564864e-02 6.802395684536075571e-01 5.843955406842369360e-01
1.700000000000000178e+00 6.975500499358718853e-01 8.282639401703324744e-02 6.918062085300874520e-01 5.908086584572973532e-01
1.800000000000000044e+00 6.975500499358718853e-01 8.282639401703324744e-02 6.918062085300874520e-01 5.908086584572973532e-01
1.900000000000000133e+00 7.095801068946837598e-01 8.108157358108608603e-02 7.037675494802334564e-01 5.964402354407096762e-01
2.000000000000000000e+00 7.095801068946837598e-01 8.108157358108608603e-02 7.037675494802334564e-01 5.964402354407096762e-01
2.100000000000000089e+00 7.216188266019468722e-01 7.934439027418345447e-02 7.161367179398481220e-01 6.013362751931951022e-01
2.200000000000000178e+00 7.216188266019468722e-01 7.934439027418345447e-02 7.161367179398481220e-01 6.013362751931951022e-01
2.300000000000000266e+00 7.335984699285246213e-01 7.761015328986053952e-02 7.289255438281971866e-01 6.055449721563811449e-01
2.400000000000000355e+00 7.335984699285246213e-01 7.761015328986053952e-02 7.289255438281971866e-01 6.055449721563811449e-01
2.500000000000000000e+00 7.454497203241823300e-01 7.587481709233848126e-02 7.421444221409395636e-01 6.091167205658818418e-01
2.600000000000000089e+00 7.454497203241823300e-01 7.587481709233848126e-02 7.421444221409395636e-01 6.091167205658818418e-01
2.700000000000000178e+00 7.571019577211381968e-01 7.413496744987767284e-02 7.558021644115411330e-01 6.121040448143312274e-01
2.800000000000000266e+00 7.571019577211381968e-01 7.413496744987767284e-02 7.558021644115411330e-01 6.121040448143312274e-01
2.900000000000000355e+00 7.684836189496975223e-01 7.238780909340419845e-02 7.699058414649750937e-01 6.145614558045632281e-01
3.000000000000000000e+00 7.684836189496975223e-01 7.238780909340419845e-02 7.699058414649750937e-01 6.145614558045632281e-01
3.100000000000000089e+00 7.795226388394275174e-01 7.063115373886598436e-02 7.844606193497624114e-01 6.165452385998775320e-01
3.200000000000000178e+00 7.795226388394275174e-01 7.063115373886598436e-02 7.844606193497624114e-01 6.165452385998775320e-01
3.300000000000000266e+00 7.901469646650985945e-01 6.886340735644477795e-02 7.994695906181937817e-01 6.181131777089285961e-01
3.400000000000000355e+00 7.901469646650985945e-01 6.886340735644477795e-02 7.994695906181937817e-01 6.181131777089285961e-01
3.500000000000000000e+00 8.002851349060403630e-01 6.708355571681810792e-02 8.149336034203358281e-01 6.193242275247934359e-01
3.600000000000000089e+00 8.002851349060403630e-01 6.708355571681810792e-02 8.149336034203358281e-01 6.193242275247934359e-01
3.700000000000000178e+00 8.098669115396339713e-01 6.529114739815193580e-02 8.308510911747787331e-01 6.202381366589112544e-01
3.800000000000000266e+00 8.098669115396339713e-01 6.529114739815193580e-02 8.308510911747787331e-01 6.202381366589112544e-01
3.900000000000000355e+00 8.188239534064893910e-01 6.348627359916191037e-02 8.472179058668239948e-01 6.209150360586480621e-01
4.000000000000000000e+00 8.188239534064893910e-01 6.348627359916191037e-02 8.472179058668239948e-01 6.209150360586480621e-01
4.100000000000000533e+00 8.270905166871308500e-01 6.166954427308981440e-02 8.640271582911214221e-01 6.214150017643639279e-01
4.200000000000000178e+00 8.270905166871308500e-01 6.166954427308981440e-02 8.640271582911214221e-01 6.214150017643639279e-01
4.299999999999999822e+00 8.346041673306515696e-01 5.984206027266950750e-02 8.812690687883885099e-01 6.217976038503857383e-01
4.400000000000000355e+00 8.346041673306515696e-01 5.984206027266950750e-02 8.812690687883885099e-01 6.217976038503857383e-01
4.500000000000000000e+00 8.413064894727434462e-01 5.800538137347053397e-02 8.989308322124371919e-01 6.221214534234039695e-01
4.600000000000000533e+00 8.413064894727434462e-01 5.800538137347053397e-02 8.989308322124371919e-01 6.221214534234039695e-01
4.700000000000000178e+00 8.471437735493955179e-01 5.616149021767550403e-02 9.169965009921350330e-01 6.224437594641298865e-01
4.800000000000000711e+00 8.471437735493955179e-01 5.616149021767550403e-02 9.169965009921350330e-01 6.224437594641298865e-01
4.900000000000000355e+00 8.520676680005250248e-01 5.431275238700439961e-02 9.354468902115578022e-01 6.228199067651059018e-01
5.000000000000000000e+00 8.520676680005250248e-01 5.431275238700439961e-02 9.354468902115578022e-01 6.228199067651059018e-01
5.100000000000000533e+00 8.560357791791566306e-01 5.246187296664505534e-02 9.542595086097381829e-01 6.233030652432578478e-01
5.200000000000000178e+00 8.560357791791566306e-01 5.246187296664505534e-02 9.542595086097381829e-01 6.233030652432578478e-01
5.300000000000000711e+00 8.590122053164651605e-01 5.061185009655522898e-02 9.734085192896205774e-01 6.239438395271609261e-01
