# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 4.791319699248120512e-01
2.000000000000000111e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 4.791319699248120512e-01
3.000000000000000444e-01 6.170098359004299038e-01 9.556176546009476080e-02 6.182590061140658122e-01 4.592865084369196493e-01
4.000000000000000222e-01 6.170098359004299038e-01 9.556176546009476080e-02 6.182590061140658122e-01 4.592865084369196493e-01
5.000000000000000000e-01 6.234534250431509328e-01 9.313520398190029692e-02 6.277445462140421872e-01 4.405244740633416645e-01
6.000000000000000888e-01 6.234534250431509328e-01 9.313520398190029692e-02 6.277445462140421872e-01 4.405244740633416645e-01
7.000000000000000666e-01 6.284745624369491024e-01 9.059112106662116359e-02 6.374294078082453074e-01 4.228913420198457951e-01
8.000000000000000444e-01 6.284745624369491024e-01 9.059112106662116359e-02 6.374294078082453074e-01 4.228913420198457951e-01
9.000000000000000222e-01 6.320593605565993922e-01 8.794602418843261438e-02 6.472823906148371664e-01 4.064169617906477905e-01
1.000000000000000000e+00 6.320593605565993922e-01 8.794602418843261438e-02 6.472823906148371664e-01 4.064169617906477905e-01
1.100000000000000089e+00 6.342115784150873514e-01 8.521678875337114489e-02 6.572704695523404750e-01 3.911158498364593061e-01
1.200000000000000178e+00 6.342115784150873514e-01 8.521678875337114489e-02 6.572704695523404750e-01 3.911158498364593061e-01
1.300000000000000044e+00 6.349518242385338018e-01 8.242035617064097375e-02 6.673590980746708645e-01 3.769879754215098577e-01
1.400000000000000133e+00 6.349518242385338018e-01 8.242035617064097375e-02 6.673590980746708645e-01 3.769879754215098577e-01
1.500000000000000000e+00 6.343162811917127941e-01 7.957345233844176358e-02 6.775125385229507913e-01 3.640199669063903243e-01
1.600000000000000089e+00 6.343162811917127941e-01 7.957345233844176358e-02 6.775125385229507913e-01 3.640199669063903243e-01
1.700000000000000178e+00 6.323550518254966724e-01 7.669233526418227365e-02 6.876942107931385273e-01 3.521866436601895356e-01
