# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 4.841319699248120556e-01
2.000000000000000111e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 4.841319699248120556e-01
3.000000000000000444e-01 6.172855599339930333e-01 9.559524445426667572e-02 6.182590061140658122e-01 4.689773054091846416e-01
4.000000000000000222e-01 6.172855599339930333e-01 9.559524445426667572e-02 6.182590061140658122e-01 4.689773054091846416e-01
5.000000000000000000e-01 6.242879733961628208e-01 9.323208205121720493e-02 6.277513821537857863e-01 4.545848445133204851e-01
6.000000000000000888e-01 6.242879733961628208e-01 9.323208205121720493e-02 6.277513821537857863e-01 4.545848445133204851e-01
7.000000000000000666e-01 6.301523464495430993e-01 9.077743833275317420e-02 6.374571997651203858e-01 4.409937660455520159e-01
8.000000000000000444e-01 6.301523464495430993e-01 9.077743833275317420e-02 6.374571997651203858e-01 4.409937660455520159e-01
9.000000000000000222e-01 6.348600057640456651e-01 8.824373600867027601e-02 6.473528878738145087e-01 4.282333742179962321e-01
1.000000000000000000e+00 6.348600057640456651e-01 8.824373600867027601e-02 6.473528878738145087e-01 4.282333742179962321e-01
1.100000000000000089e+00 6.384040653248637120e-01 8.564367814039650084e-02 6.574132777890028256e-01 4.163231672626311886e-01
1.200000000000000178e+00 6.384040653248637120e-01 8.564367814039650084e-02 6.574132777890028256e-01 4.163231672626311886e-01
1.300000000000000044e+00 6.407891135534450333e-01 8.299005841601177214e-02 6.676117778385898260e-01 4.052731721644360907e-01
1.400000000000000133e+00 6.407891135534450333e-01 8.299005841601177214e-02 6.676117778385898260e-01 4.052731721644360907e-01
1.500000000000000000e+00 6.420306293141978538e-01 8.029558162447283931e-02 6.779205686814445686e-01 3.950845140263966604e-01
1.600000000000000089e+00 6.420306293141978538e-01 8.029558162447283931e-02 6.779205686814445686e-01 3.950845140263966604e-01
1.700000000000000178e+00 6.421541682810307794e-01 7.757269904413210959e-02 6.883108152745476271e-01 3.857501781127771201e-01
1.800000000000000044e+00 6.421541682810307794e-01 7.757269904413210959e-02 6.883108152745476271e-01 3.857501781127771201e-01
1.900000000000000133e+00 6.411943691503194653e-01 7.483346232713872226e-02 6.987528912444089801e-01 3.772559160411141366e-01
2.000000000000000000e+00 6.411943691503194653e-01 7.483346232713872226e-02 6.987528912444089801e-01 3.772559160411141366e-01
2.100000000000000089e+00 6.391938329479964764e-01 7.208939825275435809e-02 7.092166113739843958e-01 3.695812451270070742e-01
2.200000000000000178e+00 6.391938329479964764e-01 7.208939825275435809e-02 7.092166113739843958e-01 3.695812451270070742e-01
2.300000000000000266e+00 6.362019283774418277e-01 6.935140554146235203e-02 7.196714680432667599e-01 3.627004912658158831e-01
2.400000000000000355e+00 6.362019283774418277e-01 6.935140554146235203e-02 7.196714680432667599e-01 3.627004912658158831e-01
2.500000000000000000e+00 6.322735723951684594e-01 6.662967385257780040e-02 7.300868677180679667e-01 3.565838303144009958e-01
2.600000000000000089e+00 6.322735723951684594e-01 6.662967385257780040e-02 7.300868677180679667e-01 3.565838303144009958e-01
2.700000000000000178e+00 6.274680288584267851e-01 6.393362419069663349e-02 7.404323639273220348e-01 3.511982898245430973e-01
2.800000000000000266e+00 6.274680288584267851e-01 6.393362419069663349e-02 7.404323639273220348e-01 3.511982898245430973e-01
2.900000000000000355e+00 6.218477601509012631e-01 6.127186925356197661e-02 7.506778835658209914e-01 3.465086812014254725e-01
3.000000000000000000e+00 6.218477601509012631e-01 6.127186925356197661e-02 7.506778835658209914e-01 3.465086812014254725e-01
3.100000000000000089e+00 6.154773581152934714e-01 5.865219177339153767e-02 7.607939437733102217e-01 3.424784409908402383e-01
3.200000000000000178e+00 6.154773581152934714e-01 5.865219177339153767e-02 7.607939437733102217e-01 3.424784409908402383e-01
3.300000000000000266e+00 6.084225722188001395e-01 5.608153862255905314e-02 7.707518570469411578e-01 3.390703682657118523e-01
3.400000000000000355e+00 6.084225722188001395e-01 5.608153862255905314e-02 7.707518570469411578e-01 3.390703682657118523e-01
3.500000000000000000e+00 6.007494452585134814e-01 5.356602834567801563e-02 7.805239226256964757e-01 3.362472524229164761e-01
3.600000000000000089e+00 6.007494452585134814e-01 5.356602834567801563e-02 7.805239226256964757e-01 3.362472524229164761e-01
3.700000000000000178e+00 5.925235604639730314e-01 5.111096980869848233e-02 7.900836025343843660e-01 3.339723917738295911e-01
3.800000000000000266e+00 5.925235604639730314e-01 5.111096980869848233e-02 7.900836025343843660e-01 3.339723917738295911e-01
3.900000000000000355e+00 5.838093987511174809e-01 4.872088978450964808e-02 7.994056809897770455e-01 3.322100079769592096e-01
4.000000000000000000e+00 5.838093987511174809e-01 4.872088978450964808e-02 7.994056809897770455e-01 3.322100079769592096e-01
4.100000000000000533e+00 5.746698011341324630e-01 4.639956748875100068e-02 8.084664061558498593e-01 3.309255646402207707e-01
4.200000000000000178e+00 5.746698011341324630e-01 4.639956748875100068e-02 8.084664061558498593e-01 3.309255646402207707e-01
4.299999999999999822e+00 5.651655287965813290e-01 4.415007430895578205e-02 8.172436134949410125e-01 3.300860004485147714e-01
4.400000000000000355e+00 5.651655287965813290e-01 4.415007430895578205e-02 8.172436134949410125e-01 3.300860004485147714e-01
4.500000000000000000e+00 5.553549118752293401e-01 4.197481721090629003e-02 8.257168302038501162e-01 3.296598881495674260e-01
4.600000000000000533e+00 5.553549118752293401e-01 4.197481721090629003e-02 8.257168302038501162e-01 3.296598881495674260e-01
4.700000000000000178e+00 5.452935774018734527e-01 3.987558454079880021e-02 8.338673604546116280e-01 3.296175308837309137e-01
4.800000000000000711e+00 5.452935774018734527e-01 3.987558454079880021e-02 8.338673604546116280e-01 3.296175308837309137e-01
4.900000000000000355e+00 5.350342468625638448e-01 3.785359315910671874e-02 8.416783513834857899e-01 3.299310068942251650e-01
5.000000000000000000e+00 5.350342468625638448e-01 3.785359315910671874e-02 8.416783513834857899e-01 3.299310068942251650e-01
5.100000000000000533e+00 5.246265942723765674e-01 3.590953603552925893e-02 8.491348399910738642e-01 3.305741728030194837e-01
5.200000000000000178e+00 5.246265942723765674e-01 3.590953603552925893e-02 8.491348399910738642e-01 3.305741728030194837e-01
5.300000000000000711e+00 5.141171563616037110e-01 3.404362960164186713e-02 8.562237813316797563e-01 3.315226345511505524e-01
5.400000000000000355e+00 5.141171563616037110e-01 3.404362960164186713e-02 8.562237813316797563e-01 3.315226345511505524e-01
5.500000000000000000e+00 5.035492872959032029e-01 3.225566029910764687e-02 8.629340585795027829e-01 3.327536939115972592e-01
5.600000000000000533e+00 5.035492872959032029e-01 3.225566029910764687e-02 8.629340585795027829e-01 3.327536939115972592e-01
5.700000000000000178e+00 4.929631512135291826e-01 3.054502987862095162e-02 8.692564757598268965e-01 3.342462772840321672e-01
5.800000000000000711e+00 4.929631512135291826e-01 3.054502987862095162e-02 8.692564757598268965e-01 3.342462772840321672e-01
5.900000000000000355e+00 4.823957466930713367e-01 2.891079910114997473e-02 8.751837341210042531e-01 3.359808523395487190e-01
6.000000000000000000e+00 4.823957466930713367e-01 2.891079910114997473e-02 8.751837341210042531e-01 3.359808523395487190e-01
6.100000000000000533e+00 4.718809580263753078e-01 2.735172957189794390e-02 8.807103932932341950e-01 3.379393370405316399e-01
6.200000000000000178e+00 4.718809580263753078e-01 2.735172957189794390e-02 8.807103932932341950e-01 3.379393370405316399e-01
6.300000000000000711e+00 4.614496288442796468e-01 2.586632350202085553e-02 8.858328185285144762e-01 3.401050046375522218e-01
6.400000000000000355e+00 4.614496288442796468e-01 2.586632350202085553e-02 8.858328185285144762e-01 3.401050046375522218e-01
6.500000000000000000e+00 4.511296542223354744e-01 2.445286124650968701e-02 8.905491154388626152e-01 3.424623874487957575e-01
6.600000000000000533e+00 4.511296542223354744e-01 2.445286124650968701e-02 8.905491154388626152e-01 3.424623874487957575e-01
6.700000000000000178e+00 4.409460878839961406e-01 2.310943651129026416e-02 8.948590537439298220e-01 3.449971815556187038e-01
6.800000000000000711e+00 4.409460878839961406e-01 2.310943651129026416e-02 8.948590537439298220e-01 3.449971815556187038e-01
6.900000000000000355e+00 4.309212615296347249e-01 2.183398916053372329e-02 8.987639816025627670e-01 3.476961539918677069e-01
7.000000000000000000e+00 4.309212615296347249e-01 2.183398916053372329e-02 8.987639816025627670e-01 3.476961539918677069e-01
7.100000000000000533e+00 4.210749136636006140e-01 2.062433558793378557e-02 9.022667321348961655e-01 3.505470535526155063e-01
7.200000000000000178e+00 4.210749136636006140e-01 2.062433558793378557e-02 9.022667321348961655e-01 3.505470535526155063e-01
7.300000000000000711e+00 4.114243255813850864e-01 1.947819664438919796e-02 9.053715237426049889e-01 3.535385259865957974e-01
