# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.337439999999999740e-01 1.019497142857142963e-01 5.918039999999999967e-01 4.671062857142857516e-01
2.000000000000000111e-01 6.337439999999999740e-01 1.019497142857142963e-01 5.918039999999999967e-01 4.671062857142857516e-01
3.000000000000000444e-01 6.675033469389960450e-01 1.037082244368862094e-01 5.837495449560624605e-01 4.343638406241176475e-01
4.000000000000000222e-01 6.675033469389960450e-01 1.037082244368862094e-01 5.837495449560624605e-01 4.343638406241176475e-01
5.000000000000000000e-01 7.009971601199967983e-01 1.052605315523148094e-01 5.758333919659597289e-01 4.020689689625565610e-01
6.000000000000000888e-01 7.009971601199967983e-01 1.052605315523148094e-01 5.758333919659597289e-01 4.020689689625565610e-01
7.000000000000000666e-01 7.339346342864164763e-01 1.065947528787739434e-01 5.680523950649516429e-01 3.705247736455756224e-01
8.000000000000000444e-01 7.339346342864164763e-01 1.065947528787739434e-01 5.680523950649516429e-01 3.705247736455756224e-01
9.000000000000000222e-01 7.660255189418231359e-01 1.077026658321295072e-01 5.604035016207140618e-01 3.400301332220082573e-01
1.000000000000000000e+00 7.660255189418231359e-01 1.077026658321295072e-01 5.604035016207140618e-01 3.400301332220082573e-01
1.100000000000000089e+00 7.969919682692238050e-01 1.085801098759645866e-01 5.528837488882715201e-01 3.108674503556346780e-01
1.200000000000000178e+00 7.969919682692238050e-01 1.085801098759645866e-01 5.528837488882715201e-01 3.108674503556346780e-01
1.300000000000000044e+00 8.265808733711054179e-01 1.092271985863113998e-01 5.454902607167019246e-01 2.832901077900710218e-01
1.400000000000000133e+00 8.265808733711054179e-01 1.092271985863113998e-01 5.454902607167019246e-01 2.832901077900710218e-01
1.500000000000000000e+00 8.545755400076914254e-01 1.096483081430702916e-01 5.382202443998606034e-01 2.575108023788763023e-01
1.600000000000000089e+00 8.545755400076914254e-01 1.096483081430702916e-01 5.382202443998606034e-01 2.575108023788763023e-01
1.700000000000000178e+00 8.808054752841322221e-01 1.098518298951911693e-01 5.310709876638227689e-01 2.336920060835141477e-01
1.800000000000000044e+00 8.808054752841322221e-01 1.098518298951911693e-01 5.310709876638227689e-01 2.336920060835141477e-01
1.900000000000000133e+00 9.051531578481656348e-01 1.098497007857090341e-01 5.240398557841614569e-01 2.119396655919544292e-01
2.000000000000000000e+00 9.051531578481656348e-01 1.098497007857090341e-01 5.240398557841614569e-01 2.119396655919544292e-01
2.100000000000000089e+00 9.275570032503860363e-01 1.096567517512177237e-01 5.171242888265731308e-01 1.923008887915777232e-01
2.200000000000000178e+00 9.275570032503860363e-01 1.096567517512177237e-01 5.171242888265731308e-01 1.923008887915777232e-01
2.300000000000000266e+00 9.480102490838662188e-01 1.092899354355291175e-01 5.103217990047316244e-01 1.747658321402657811e-01
2.400000000000000355e+00 9.480102490838662188e-01 1.092899354355291175e-01 5.103217990047316244e-01 1.747658321402657811e-01
2.500000000000000000e+00 9.665560637306331859e-01 1.087675061803654031e-01 5.036299681495938207e-01 1.592734121456766960e-01
2.600000000000000089e+00 9.665560637306331859e-01 1.087675061803654031e-01 5.036299681495938207e-01 1.592734121456766960e-01
2.700000000000000178e+00 9.832796916887309724e-01 1.081082250427116836e-01 4.970464452847058734e-01 1.457199552296814804e-01
2.800000000000000266e+00 9.832796916887309724e-01 1.081082250427116836e-01 4.970464452847058734e-01 1.457199552296814804e-01
2.900000000000000355e+00 9.982987720174710811e-01 1.073306513036448306e-01 4.905689443023608654e-01 1.339695879758622532e-01
3.000000000000000000e+00 9.982987720174710811e-01 1.073306513036448306e-01 4.905689443023608654e-01 1.339695879758622532e-01
3.100000000000000089e+00 1.011753049256075565e+00 1.064525629819850078e-01 4.841952417357422433e-01 1.238651058918245895e-01
3.200000000000000178e+00 1.011753049256075565e+00 1.064525629819850078e-01 4.841952417357422433e-01 1.238651058918245895e-01
3.300000000000000266e+00 1.023794556210049445e+00 1.054905270205264423e-01 4.779231746224557043e-01 1.152382206245165658e-01
3.400000000000000355e+00 1.023794556210049445e+00 1.054905270205264423e-01 4.779231746224557043e-01 1.152382206245165658e-01
3.500000000000000000e+00 1.034579058962935116e+00 1.044596196375653790e-01 4.717506384550997911e-01 1.079183947784594921e-01
3.600000000000000089e+00 1.034579058962935116e+00 1.044596196375653790e-01 4.717506384550997911e-01 1.079183947784594921e-01
3.700000000000000178e+00 1.044259210920176706e+00 1.033732819832228061e-01 4.656755852147637653e-01 1.017398323909256691e-01
3.800000000000000266e+00 1.044259210920176706e+00 1.033732819832228061e-01 4.656755852147637653e-01 1.017398323909256691e-01
3.900000000000000355e+00 1.052979546453742810e+00 1.022432869856269994e-01 4.596960214835589253e-01 9.654651861059973528e-02
4.000000000000000000e+00 1.052979546453742810e+00 1.022432869856269994e-01 4.596960214835589253e-01 9.654651861059973528e-02
4.100000000000000533e+00 1.060873205718010581e+00 1.010797897629800157e-01 4.538100066324997073e-01 9.219544463342971286e-02
