# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 1.018250766045548789e-01 6.066198352402746297e-01 4.780203421597472579e-01
2.000000000000000111e-01 6.091755789473684013e-01 1.018250766045548789e-01 6.066198352402746297e-01 4.780203421597472579e-01
3.000000000000000444e-01 6.170647006840463966e-01 1.035296334621716718e-01 6.134883204312848726e-01 4.570312334076868099e-01
4.000000000000000222e-01 6.170647006840463966e-01 1.035296334621716718e-01 6.134883204312848726e-01 4.570312334076868099e-01
5.000000000000000000e-01 6.236154103313326091e-01 1.051114071024046442e-01 6.205819894867786735e-01 4.371099392003763850e-01
6.000000000000000888e-01 6.236154103313326091e-01 1.051114071024046442e-01 6.205819894867786735e-01 4.371099392003763850e-01
7.000000000000000666e-01 6.287931985900804266e-01 1.065696844511298397e-01 6.278754654879515895e-01 4.183173714045710923e-01
8.000000000000000444e-01 6.287931985900804266e-01 1.065696844511298397e-01 6.278754654879515895e-01 4.183173714045710923e-01
9.000000000000000222e-01 6.325815328387729419e-01 1.079052418827077253e-01 6.353416791772269478e-01 4.006973980745948682e-01
1.000000000000000000e+00 6.325815328387729419e-01 1.079052418827077253e-01 6.353416791772269478e-01 4.006973980745948682e-01
1.100000000000000089e+00 6.349817613965406116e-01 1.091202410838966880e-01 6.429521234082028469e-01 3.842767778849978666e-01
1.200000000000000178e+00 6.349817613965406116e-01 1.091202410838966880e-01 6.429521234082028469e-01 3.842767778849978666e-01
1.300000000000000044e+00 6.360124144840438865e-01 1.102180890409413389e-01 6.506771359889743644e-01 3.690656966233261116e-01
1.400000000000000133e+00 6.360124144840438865e-01 1.102180890409413389e-01 6.506771359889743644e-01 3.690656966233261116e-01
1.500000000000000000e+00 6.357079662583750013e-01 1.112032712144973845e-01 6.584862022659534464e-01 3.550588419367758375e-01
1.600000000000000089e+00 6.357079662583750013e-01 1.112032712144973845e-01 6.584862022659534464e-01 3.550588419367758375e-01
1.700000000000000178e+00 6.341171552424578195e-01 1.120811678489050667e-01 6.663482683035818477e-01 3.422369193975713930e-01
1.800000000000000044e+00 6.341171552424578195e-01 1.120811678489050667e-01 6.663482683035818477e-01 3.422369193975713930e-01
