# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.337439999999999740e-01 1.019497142857142963e-01 5.918039999999999967e-01 4.718062857142857891e-01
2.000000000000000111e-01 6.337439999999999740e-01 1.019497142857142963e-01 5.918039999999999967e-01 4.718062857142857891e-01
3.000000000000000444e-01 6.677774671553579067e-01 1.037412420904186561e-01 5.837495449560624605e-01 4.434567027542234419e-01
4.000000000000000222e-01 6.677774671553579067e-01 1.037412420904186561e-01 5.837495449560624605e-01 4.434567027542234419e-01
5.000000000000000000e-01 7.018678234124017257e-01 1.053602035061131648e-01 5.758333919659597289e-01 4.151986337163532381e-01
6.000000000000000888e-01 7.018678234124017257e-01 1.053602035061131648e-01 5.758333919659597289e-01 4.151986337163532381e-01
7.000000000000000666e-01 7.357691264783472462e-01 1.067944425429040445e-01 5.680523950649516429e-01 3.872905917895146377e-01
8.000000000000000444e-01 7.357691264783472462e-01 1.067944425429040445e-01 5.680523950649516429e-01 3.872905917895146377e-01
9.000000000000000222e-01 7.692295220287247437e-01 1.080345103716159327e-01 5.604035016207140618e-01 3.599942855956200782e-01
1.000000000000000000e+00 7.692295220287247437e-01 1.080345103716159327e-01 5.604035016207140618e-01 3.599942855956200782e-01
1.100000000000000089e+00 8.020000373466363852e-01 1.090740656748053067e-01 5.528837488882715201e-01 3.335654254793811724e-01
1.200000000000000178e+00 8.020000373466363852e-01 1.090740656748053067e-01 5.528837488882715201e-01 3.335654254793811724e-01
1.300000000000000044e+00 8.338442017029703557e-01 1.099101537696055703e-01 5.454902607167019246e-01 3.082438242749117596e-01
1.400000000000000133e+00 8.338442017029703557e-01 1.099101537696055703e-01 5.454902607167019246e-01 3.082438242749117596e-01
1.500000000000000000e+00 8.645477709624245222e-01 1.105433323240057469e-01 5.382202443998606034e-01 2.842435472432075505e-01
1.600000000000000089e+00 8.645477709624245222e-01 1.105433323240057469e-01 5.382202443998606034e-01 2.842435472432075505e-01
1.700000000000000178e+00 8.939276936688754782e-01 1.109776231521079903e-01 5.310709876638227689e-01 2.617439944418539777e-01
1.800000000000000044e+00 8.939276936688754782e-01 1.109776231521079903e-01 5.310709876638227689e-01 2.617439944418539777e-01
1.900000000000000133e+00 9.218394313585119848e-01 1.112202858115694110e-01 5.240398557841614569e-01 2.408828070557476053e-01
2.000000000000000000e+00 9.218394313585119848e-01 1.112202858115694110e-01 5.240398557841614569e-01 2.408828070557476053e-01
2.100000000000000089e+00 9.481818675921045436e-01 1.112814273458917064e-01 5.171242888265731308e-01 2.217513488551851319e-01
2.200000000000000178e+00 9.481818675921045436e-01 1.112814273458917064e-01 5.171242888265731308e-01 2.217513488551851319e-01
2.300000000000000266e+00 9.728993056475152557e-01 1.111734803809957817e-01 5.103217990047316244e-01 2.043932306311500302e-01
2.400000000000000355e+00 9.728993056475152557e-01 1.111734803809957817e-01 5.103217990047316244e-01 2.043932306311500302e-01
2.500000000000000000e+00 9.959804216699051915e-01 1.109105955456556047e-01 5.036299681495938207e-01 1.888059648411144764e-01
2.600000000000000089e+00 9.959804216699051915e-01 1.109105955456556047e-01 5.036299681495938207e-01 1.888059648411144764e-01
2.700000000000000178e+00 1.017454434058689072e+00 1.105080011969435949e-01 4.970464452847058734e-01 1.749454367054915083e-01
2.800000000000000266e+00 1.017454434058689072e+00 1.105080011969435949e-01 4.970464452847058734e-01 1.749454367054915083e-01
2.900000000000000355e+00 1.037385086283546309e+00 1.099813825598963957e-01 4.905689443023608654e-01 1.627325424535355503e-01
3.000000000000000000e+00 1.037385086283546309e+00 1.099813825598963957e-01 4.905689443023608654e-01 1.627325424535355503e-01
3.100000000000000089e+00 1.055863251180027440e+00 1.093463243306723592e-01 4.841952417357422433e-01 1.520611426191855742e-01
3.200000000000000178e+00 1.055863251180027440e+00 1.093463243306723592e-01 4.841952417357422433e-01 1.520611426191855742e-01
3.300000000000000266e+00 1.072999019525779696e+00 1.086178477808433934e-01 4.779231746224557043e-01 1.428064365484694176e-01
3.400000000000000355e+00 1.072999019525779696e+00 1.086178477808433934e-01 4.779231746224557043e-01 1.428064365484694176e-01
3.500000000000000000e+00 1.088914046730556695e+00 1.078100584475647494e-01 4.717506384550997911e-01 1.348329682008385932e-01
3.600000000000000089e+00 1.088914046730556695e+00 1.078100584475647494e-01 4.717506384550997911e-01 1.348329682008385932e-01
3.700000000000000178e+00 1.103734743647358352e+00 1.069359064784258795e-01 4.656755852147637653e-01 1.280016751685412735e-01
3.800000000000000266e+00 1.103734743647358352e+00 1.069359064784258795e-01 4.656755852147637653e-01 1.280016751685412735e-01
3.900000000000000355e+00 1.117586668608886447e+00 1.060070506720253991e-01 4.596960214835589253e-01 1.221756327690580735e-01
4.000000000000000000e+00 1.117586668608886447e+00 1.060070506720253991e-01 4.596960214835589253e-01 1.221756327690580735e-01
4.100000000000000533e+00 1.130590259497179062e+00 1.050338101520718742e-01 4.538100066324997073e-01 1.172243704651697166e-01
4.200000000000000178e+00 1.130590259497179062e+00 1.050338101520718742e-01 4.538100066324997073e-01 1.172243704651697166e-01
4.299999999999999822e+00 1.142857870947138199e+00 1.040251843609903831e-01 4.480156510812440263e-01 1.130268148261896477e-01
4.400000000000000355e+00 1.142857870947138199e+00 1.040251843609903831e-01 4.480156510812440263e-01 1.130268148261896477e-01
4.500000000000000000e+00 1.154491966433623951e+00 1.029889219178376503e-01 4.423111146263876692e-01 1.094730287361003751e-01
4.600000000000000533e+00 1.154491966433623951e+00 1.029889219178376503e-01 4.423111146263876692e-01 1.094730287361003751e-01
4.700000000000000178e+00 1.165584255656438861e+00 1.019316208372806343e-01 4.366946048351793563e-01 1.064649739377216686e-01
4.800000000000000711e+00 1.165584255656438861e+00 1.019316208372806343e-01 4.366946048351793563e-01 1.064649739377216686e-01
4.900000000000000355e+00 1.176215552659026331e+00 1.008588456653852355e-01 4.311643755016854040e-01 1.039165359215350609e-01
5.000000000000000000e+00 1.176215552659026331e+00 1.008588456653852355e-01 4.311643755016854040e-01 1.039165359215350609e-01
5.100000000000000533e+00 1.186456144804896695e+00 9.977525047450071238e-02 4.257187251625877966e-01 1.017530320930542381e-01
5.200000000000000178e+00 1.186456144804896695e+00 9.977525047450071238e-02 4.257187251625877966e-01 1.017530320930542381e-01
5.300000000000000711e+00 1.196366493598992609e+00 9.868469985569368330e-02 4.203559956699421396e-01 9.991039009325307363e-02
5.400000000000000355e+00 1.196366493598992609e+00 9.868469985569368330e-02 4.203559956699421396e-01 9.991039009325307363e-02
5.500000000000000000e+00 1.205998125098788787e+00 9.759038277303441755e-02 4.150745708183591343e-01 9.833414366312592803e-02
5.600000000000000533e+00 1.205998125098788787e+00 9.759038277303441755e-02 4.150745708183591343e-01 9.833414366312592803e-02
5.700000000000000178e+00 1.215394603613940028e+00 9.649491629823724048e-02 4.098728750242012775e-01 9.697835533522707052e-02
5.800000000000000711e+00 1.215394603613940028e+00 9.649491629823724048e-02 4.098728750242012775e-01 9.697835533522707052e-02
5.900000000000000355e+00 1.224592513895814028e+00 9.540043783945437172e-02 4.047493720545075613e-01 9.580454213720843160e-02
6.000000000000000000e+00 1.224592513895814028e+00 9.540043783945437172e-02 4.047493720545075613e-01 9.580454213720843160e-02
6.100000000000000533e+00 1.233622402618780090e+00 9.430868558755672870e-02 3.997025638034735207e-01 9.478065378230356164e-02
6.200000000000000178e+00 1.233622402618780090e+00 9.430868558755672870e-02 3.997025638034735207e-01 9.478065378230356164e-02
6.300000000000000711e+00 1.242509649576876818e+00 9.322106762281341663e-02 3.947309891144212823e-01 9.388013248036061742e-02
6.400000000000000355e+00 1.242509649576876818e+00 9.322106762281341663e-02 3.947309891144212823e-01 9.388013248036061742e-02
6.500000000000000000e+00 1.251275253315572211e+00 9.213872055009389439e-02 3.898332226452968508e-01 9.308106878172787979e-02
6.600000000000000533e+00 1.251275253315572211e+00 9.213872055009389439e-02 3.898332226452968508e-01 9.308106878172787979e-02
6.700000000000000178e+00 1.259936525835295695e+00 9.106255874529513294e-02 3.850078737758279579e-01 9.236545773473915644e-02
6.800000000000000711e+00 1.259936525835295695e+00 9.106255874529513294e-02 3.850078737758279579e-01 9.236545773473915644e-02
6.900000000000000355e+00 1.268507697520898203e+00 8.999331536725006797e-02 3.802535855545664534e-01 9.171855304850912161e-02
7.000000000000000000e+00 1.268507697520898203e+00 8.999331536725006797e-02 3.802535855545664534e-01 9.171855304850912161e-02
7.100000000000000533e+00 1.277000437448260861e+00 8.893157626936251670e-02 3.755690336841254195e-01 9.112831297569776168e-02
7.200000000000000178e+00 1.277000437448260861e+00 8.893157626936251670e-02 3.755690336841254195e-01 9.112831297569776168e-02
7.300000000000000711e+00 1.285424296421919133e+00 8.787780787097461410e-02 3.709529255430033534e-01 9.058492950147994938e-02
7.400000000000000355e+00 1.285424296421919133e+00 8.787780787097461410e-02 3.709529255430033534e-01 9.058492950147994938e-02
7.500000000000000000e+00 1.293787081072490297e+00 8.683237994594547593e-02 3.664039992424629189e-01 9.008043155256695300e-02
7.600000000000000533e+00 1.293787081072490297e+00 8.683237994594547593e-02 3.664039992424629189e-01 9.008043155256695300e-02
7.700000000000000178e+00 1.302095167513594332e+00 8.579558417235888523e-02 3.619210227170069349e-01 8.960835288277697874e-02
7.800000000000000711e+00 1.302095167513594332e+00 8.579558417235888523e-02 3.619210227170069349e-01 8.960835288277697874e-02
7.900000000000000355e+00 1.310353762730687821e+00 8.476764917359513873e-02 3.575027928470612681e-01 8.916345573259842894e-02
8.000000000000000000e+00 1.310353762730687821e+00 8.476764917359513873e-02 3.575027928470612681e-01 8.916345573259842894e-02
8.099999999999999645e+00 1.318567121262554265e+00 8.374875267364829956e-02 3.531481346125406318e-01 8.874150207922000544e-02
8.200000000000001066e+00 1.318567121262554265e+00 8.374875267364829956e-02 3.531481346125406318e-01 8.874150207922000544e-02
8.300000000000000711e+00 1.326738723984780766e+00 8.273903129196918949e-02 3.488559002760353023e-01 8.833906514251037290e-02
8.400000000000000355e+00 1.326738723984780766e+00 8.273903129196918949e-02 3.488559002760353023e-01 8.833906514251037290e-02
8.500000000000000000e+00 1.334871425007889245e+00 8.173858841670529618e-02 3.446249685944147712e-01 8.795337469549385778e-02
8.599999999999999645e+00 1.334871425007889245e+00 8.173858841670529618e-02 3.446249685944147712e-01 8.795337469549385778e-02
8.700000000000001066e+00 1.342967571919870151e+00 8.074750052019112612e-02 3.404542440577005280e-01 8.758219058581027949e-02
8.800000000000000711e+00 1.342967571919870151e+00 8.074750052019112612e-02 3.404542440577005280e-01 8.758219058581027949e-02
8.900000000000000355e+00 1.351029103868159886e+00 7.976582221638055248e-02 3.363426561541124071e-01 8.722369967350415698e-02
9.000000000000000000e+00 1.351029103868159886e+00 7.976582221638055248e-02 3.363426561541124071e-01 8.722369967350415698e-02
9.099999999999999645e+00 1.359057631307692748e+00 7.879359030567971434e-02 3.322891586602435554e-01 8.687643211313449132e-02
