# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 1.018250766045548789e-01 6.066198352402746297e-01 4.930203421597472713e-01
2.000000000000000111e-01 6.091755789473684013e-01 1.018250766045548789e-01 6.066198352402746297e-01 4.930203421597472713e-01
3.000000000000000444e-01 6.178875668126693199e-01 1.036339126757953172e-01 6.134883204312848726e-01 4.861040880654401986e-01
4.000000000000000222e-01 6.178875668126693199e-01 1.036339126757953172e-01 6.134883204312848726e-01 4.861040880654401986e-01
5.000000000000000000e-01 6.260998091211298355e-01 1.054246482674102287e-01 6.206001560077061274e-01 4.792904994204604807e-01
6.000000000000000888e-01 6.260998091211298355e-01 1.054246482674102287e-01 6.206001560077061274e-01 4.792904994204604807e-01
7.000000000000000666e-01 6.337789500456569858e-01 1.071957148651123681e-01 6.279490973668713227e-01 4.726169027305422987e-01
8.000000000000000444e-01 6.337789500456569858e-01 1.071957148651123681e-01 6.279490973668713227e-01 4.726169027305422987e-01
9.000000000000000222e-01 6.408947959590034493e-01 1.089458533598468420e-01 6.355279472349182335e-01 4.661183337002732241e-01
1.000000000000000000e+00 6.408947959590034493e-01 1.089458533598468420e-01 6.355279472349182335e-01 4.661183337002732241e-01
1.100000000000000089e+00 6.474206290968145261e-01 1.106741271320668407e-01 6.433285555738815775e-01 4.598272282094061914e-01
1.200000000000000178e+00 6.474206290968145261e-01 1.106741271320668407e-01 6.433285555738815775e-01 4.598272282094061914e-01
1.300000000000000044e+00 6.533334642025300232e-01 1.123799300577393440e-01 6.513418272228871375e-01 4.537731668643956717e-01
1.400000000000000133e+00 6.533334642025300232e-01 1.123799300577393440e-01 6.513418272228871375e-01 4.537731668643956717e-01
1.500000000000000000e+00 6.586142429792118946e-01 1.140629894138916883e-01 6.595577373339887028e-01 4.479826781457185159e-01
1.600000000000000089e+00 6.586142429792118946e-01 1.140629894138916883e-01 6.595577373339887028e-01 4.479826781457185159e-01
1.700000000000000178e+00 6.632479633301672228e-01 1.157233638257899877e-01 6.679653545330997977e-01 4.424791029949448617e-01
1.800000000000000044e+00 6.632479633301672228e-01 1.157233638257899877e-01 6.679653545330997977e-01 4.424791029949448617e-01
1.900000000000000133e+00 6.672237426032644469e-01 1.173614365505502855e-01 6.765528716138775600e-01 4.372825214366062863e-01
2.000000000000000000e+00 6.672237426032644469e-01 1.173614365505502855e-01 6.765528716138775600e-01 4.372825214366062863e-01
2.100000000000000089e+00 6.705348162333273354e-01 1.189779045254270029e-01 6.853076434615673618e-01 4.324097396411027416e-01
2.200000000000000178e+00 6.705348162333273354e-01 1.189779045254270029e-01 6.853076434615673618e-01 4.324097396411027416e-01
2.300000000000000266e+00 6.731784751812855960e-01 1.205737637170983395e-01 6.942162318079817540e-01 4.278743338301342347e-01
2.400000000000000355e+00 6.731784751812855960e-01 1.205737637170983395e-01 6.942162318079817540e-01 4.278743338301342347e-01
2.500000000000000000e+00 6.751559472945769524e-01 1.221502913868737356e-01 7.032644563400003435e-01 4.236867457103518642e-01
2.600000000000000089e+00 6.751559472945769524e-01 1.221502913868737356e-01 7.032644563400003435e-01 4.236867457103518642e-01
2.700000000000000178e+00 6.764722290836022722e-01 1.237090259339898163e-01 7.124374516230359555e-01 4.198544227720727995e-01
2.800000000000000266e+00 6.764722290836022722e-01 1.237090259339898163e-01 7.124374516230359555e-01 4.198544227720727995e-01
2.900000000000000355e+00 6.771358753778363715e-01 1.252517449953193251e-01 7.217197292573582779e-01 4.163819958541972177e-01
3.000000000000000000e+00 6.771358753778363715e-01 1.252517449953193251e-01 7.217197292573582779e-01 4.163819958541972177e-01
3.100000000000000089e+00 6.771587548786683897e-01 1.267804424671304386e-01 7.310952446575165187e-01 4.132714858672211777e-01
3.200000000000000178e+00 6.771587548786683897e-01 1.267804424671304386e-01 7.310952446575165187e-01 4.132714858672211777e-01
3.300000000000000266e+00 6.765557797804760964e-01 1.282973050768147494e-01 7.405474678310511871e-01 4.105225314660805314e-01
3.400000000000000355e+00 6.765557797804760964e-01 1.282973050768147494e-01 7.405474678310511871e-01 4.105225314660805314e-01
3.500000000000000000e+00 6.753446174282814463e-01 1.298046890746528681e-01 7.500594575294384780e-01 4.081326297304406214e-01
3.600000000000000089e+00 6.753446174282814463e-01 1.298046890746528681e-01 7.500594575294384780e-01 4.081326297304406214e-01
3.700000000000000178e+00 6.735453914795677122e-01 1.313050975431946932e-01 7.596139381487854170e-01 4.060973824800803711e-01
3.800000000000000266e+00 6.735453914795677122e-01 1.313050975431946932e-01 7.596139381487854170e-01 4.060973824800803711e-01
3.900000000000000355e+00 6.711803793103847671e-01 1.328011587402707361e-01 7.691933787673406187e-01 4.044107416541630751e-01
4.000000000000000000e+00 6.711803793103847671e-01 1.328011587402707361e-01 7.691933787673406187e-01 4.044107416541630751e-01
4.100000000000000533e+00 6.682737115262371574e-01 1.342956058062679536e-01 7.787800737188899092e-01 4.030652481387108077e-01
4.200000000000000178e+00 6.682737115262371574e-01 1.342956058062679536e-01 7.787800737188899092e-01 4.030652481387108077e-01
4.299999999999999822e+00 6.648510784781236360e-01 1.357912580816983406e-01 7.883562241136181648e-01 4.020522594626679824e-01
4.400000000000000355e+00 6.648510784781236360e-01 1.357912580816983406e-01 7.883562241136181648e-01 4.020522594626679824e-01
4.500000000000000000e+00 6.609394477072453311e-01 1.372910042010117015e-01 7.979040197297250225e-01 4.013621628336397906e-01
4.600000000000000533e+00 6.609394477072453311e-01 1.372910042010117015e-01 7.979040197297250225e-01 4.013621628336397906e-01
4.700000000000000178e+00 6.565667953009887148e-01 1.387977870558565474e-01 8.074057207093289223e-01 4.009845709951492254e-01
4.800000000000000711e+00 6.565667953009887148e-01 1.387977870558565474e-01 8.074057207093289223e-01 4.009845709951492254e-01
4.900000000000000355e+00 6.517618532775790730e-01 1.403145906574357615e-01 8.168437385009702512e-01 4.009084993164801491e-01
5.000000000000000000e+00 6.517618532775790730e-01 1.403145906574357615e-01 8.168437385009702512e-01 4.009084993164801491e-01
5.100000000000000533e+00 6.465538743541130451e-01 1.418444288742259640e-01 8.262007154988511015e-01 4.011225233454914219e-01
5.200000000000000178e+00 6.465538743541130451e-01 1.418444288742259640e-01 8.262007154988511015e-01 4.011225233454914219e-01
5.300000000000000711e+00 6.409724148071985761e-01 1.433903359783791354e-01 8.354596028367615723e-01 4.016149167481017357e-01
5.400000000000000355e+00 6.409724148071985761e-01 1.433903359783791354e-01 8.354596028367615723e-01 4.016149167481017357e-01
5.500000000000000000e+00 6.350471356115523491e-01 1.449553589012547161e-01 8.446037358036433407e-01 4.023737701199271988e-01
5.600000000000000533e+00 6.350471356115523491e-01 1.449553589012547161e-01 8.446037358036433407e-01 4.023737701199271988e-01
5.700000000000000178e+00 6.288076216357733061e-01 1.465425510749651106e-01 8.536169063592592421e-01 4.033870915887191599e-01
5.800000000000000711e+00 6.288076216357733061e-01 1.465425510749651106e-01 8.536169063592592421e-01 4.033870915887191599e-01
5.900000000000000355e+00 6.222832183763264968e-01 1.481549677214922534e-01 8.624834322437707756e-01 4.046428904399321236e-01
6.000000000000000000e+00 6.222832183763264968e-01 1.481549677214922534e-01 8.624834322437707756e-01 4.046428904399321236e-01
6.100000000000000533e+00 6.155028855068919169e-01 1.497956624426369510e-01 8.711882221953647365e-01 4.061292452051639690e-01
6.200000000000000178e+00 6.155028855068919169e-01 1.497956624426369510e-01 8.711882221953647365e-01 4.061292452051639690e-01
6.300000000000000711e+00 6.084950663950697836e-01 1.514676849615347043e-01 8.797168368163261754e-01 4.078343577698155809e-01
6.400000000000000355e+00 6.084950663950697836e-01 1.514676849615347043e-01 8.797168368163261754e-01 4.078343577698155809e-01
6.500000000000000000e+00 6.012875726759205897e-01 1.531740798684921023e-01 8.880555446607979464e-01 4.097465950982944194e-01
6.600000000000000533e+00 6.012875726759205897e-01 1.531740798684921023e-01 8.880555446607979464e-01 4.097465950982944194e-01
6.700000000000000178e+00 5.939074829566139968e-01 1.549178862293341119e-01 8.961913731571665709e-01 4.118545201582211046e-01
6.800000000000000711e+00 5.939074829566139968e-01 1.549178862293341119e-01 8.961913731571665709e-01 4.118545201582211046e-01
6.900000000000000355e+00 5.863810547446620669e-01 1.567021379223078603e-01 9.041121540245231625e-01 4.141469135639647692e-01
7.000000000000000000e+00 5.863810547446620669e-01 1.567021379223078603e-01 9.041121540245231625e-01 4.141469135639647692e-01
7.100000000000000533e+00 5.787336487318995859e-01 1.585298645790045313e-01 9.118065628955585034e-01 4.166127873673256543e-01
7.200000000000000178e+00 5.787336487318995859e-01 1.585298645790045313e-01 9.118065628955585034e-01 4.166127873673256543e-01
7.300000000000000711e+00 5.709896646177567980e-01 1.604040930150339161e-01 9.192641529168181780e-01 4.192413923102871198e-01
7.400000000000000355e+00 5.709896646177567980e-01 1.604040930150339161e-01 9.192641529168181780e-01 4.192413923102871198e-01
7.500000000000000000e+00 5.631724877108325034e-01 1.623278490467544299e-01 9.264753821604755357e-01 4.220222197304774325e-01
7.600000000000000533e+00 5.631724877108325034e-01 1.623278490467544299e-01 9.264753821604755357e-01 4.220222197304774325e-01
7.700000000000000178e+00 5.553044456017747210e-01 1.643041596007924210e-01 9.334316347484382659e-01 4.249449991814522321e-01
