# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.337439999999999740e-01 1.019497142857142963e-01 5.918039999999999967e-01 5.061062857142857307e-01
2.000000000000000111e-01 6.337439999999999740e-01 1.019497142857142963e-01 5.918039999999999967e-01 5.061062857142857307e-01
3.000000000000000444e-01 6.697261595257660849e-01 1.039795204195721745e-01 5.837495449560624605e-01 5.098697320546617950e-01
4.000000000000000222e-01 6.697261595257660849e-01 1.039795204195721745e-01 5.837495449560624605e-01 5.098697320546617950e-01
5.000000000000000000e-01 7.079715393359551356e-01 1.060761153466406453e-01 5.758333919659597289e-01 5.112790059522724917e-01
6.000000000000000888e-01 7.079715393359551356e-01 1.060761153466406453e-01 5.758333919659597289e-01 5.112790059522724917e-01
7.000000000000000666e-01 7.484878494487358092e-01 1.082250460551615889e-01 5.680523950649516429e-01 5.103412653068688520e-01
8.000000000000000444e-01 7.484878494487358092e-01 1.082250460551615889e-01 5.680523950649516429e-01 5.103412653068688520e-01
9.000000000000000222e-01 7.912617496503310255e-01 1.104106812550551958e-01 5.604035016207140618e-01 5.070858870905748939e-01
1.000000000000000000e+00 7.912617496503310255e-01 1.104106812550551958e-01 5.604035016207140618e-01 5.070858870905748939e-01
1.100000000000000089e+00 8.362551740182312399e-01 1.126162400068220076e-01 5.528837488882715201e-01 5.015681144757700993e-01
1.200000000000000178e+00 8.362551740182312399e-01 1.126162400068220076e-01 5.528837488882715201e-01 5.015681144757700993e-01
1.300000000000000044e+00 8.834018619426072805e-01 1.148238867213783876e-01 5.454902607167019246e-01 4.938724310835025944e-01
1.400000000000000133e+00 8.834018619426072805e-01 1.148238867213783876e-01 5.454902607167019246e-01 4.938724310835025944e-01
1.500000000000000000e+00 9.326043361428143497e-01 1.170149011586793242e-01 5.382202443998606034e-01 4.841154132281447198e-01
1.600000000000000089e+00 9.326043361428143497e-01 1.170149011586793242e-01 5.382202443998606034e-01 4.841154132281447198e-01
1.700000000000000178e+00 9.837316248493456206e-01 1.191699299205517398e-01 5.310709876638227689e-01 4.724477564929406292e-01
1.800000000000000044e+00 9.837316248493456206e-01 1.191699299205517398e-01 5.310709876638227689e-01 4.724477564929406292e-01
1.900000000000000133e+00 1.036618072021367798e+00 1.212693221567983232e-01 5.240398557841614569e-01 4.590551300476634067e-01
2.000000000000000000e+00 1.036618072021367798e+00 1.212693221567983232e-01 5.240398557841614569e-01 4.590551300476634067e-01
2.100000000000000089e+00 1.091063603912091118e+00 1.232935465803981778e-01 5.171242888265731308e-01 4.441574933006925407e-01
2.200000000000000178e+00 1.091063603912091118e+00 1.232935465803981778e-01 5.171242888265731308e-01 4.441574933006925407e-01
2.300000000000000266e+00 1.146835807036516997e+00 1.252236794277522269e-01 5.103217990047316244e-01 4.280065301953923651e-01
2.400000000000000355e+00 1.146835807036516997e+00 1.252236794277522269e-01 5.103217990047316244e-01 4.280065301953923651e-01
2.500000000000000000e+00 1.203674104935598788e+00 1.270419440583386295e-01 5.036299681495938207e-01 4.108809330627384293e-01
2.600000000000000089e+00 1.203674104935598788e+00 1.270419440583386295e-01 5.036299681495938207e-01 4.108809330627384293e-01
2.700000000000000178e+00 1.261296184937979570e+00 1.287322732861619357e-01 4.970464452847058734e-01 3.930794137369832408e-01
2.800000000000000266e+00 1.261296184937979570e+00 1.287322732861619357e-01 4.970464452847058734e-01 3.930794137369832408e-01
2.900000000000000355e+00 1.319406615718046405e+00 1.302808566207711571e-01 4.905689443023608654e-01 3.749115389581612612e-01
3.000000000000000000e+00 1.319406615718046405e+00 1.302808566207711571e-01 4.905689443023608654e-01 3.749115389581612612e-01
3.100000000000000089e+00 1.377707321695526232e+00 1.316766281728575794e-01 4.841952417357422433e-01 3.566867682615019186e-01
3.200000000000000178e+00 1.377707321695526232e+00 1.316766281728575794e-01 4.841952417357422433e-01 3.566867682615019186e-01
3.300000000000000266e+00 1.435909272640422785e+00 1.329116490462600719e-01 4.779231746224557043e-01 3.387023821684099767e-01
3.400000000000000355e+00 1.435909272640422785e+00 1.329116490462600719e-01 4.779231746224557043e-01 3.387023821684099767e-01
3.500000000000000000e+00 1.493744460577727029e+00 1.339813423087997390e-01 4.717506384550997911e-01 3.212312704924335516e-01
