# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 4.941319699248120645e-01
2.000000000000000111e-01 6.091755789473684013e-01 9.785497744360903416e-02 6.090018947368421864e-01 4.941319699248120645e-01
3.000000000000000444e-01 6.178314718629644986e-01 9.566191499787923824e-02 6.182590061140658122e-01 4.883647229366004927e-01
4.000000000000000222e-01 6.178314718629644986e-01 9.566191499787923824e-02 6.182590061140658122e-01 4.883647229366004927e-01
5.000000000000000000e-01 6.259315639809474030e-01 9.342465823453577345e-02 6.277649230990322016e-01 4.827324286109215268e-01
6.000000000000000888e-01 6.259315639809474030e-01 9.342465823453577345e-02 6.277649230990322016e-01 4.827324286109215268e-01
7.000000000000000666e-01 6.334427159604136826e-01 9.114742836766125123e-02 6.375120345126886745e-01 4.772673584877604180e-01
8.000000000000000444e-01 6.334427159604136826e-01 9.114742836766125123e-02 6.375120345126886745e-01 4.772673584877604180e-01
9.000000000000000222e-01 6.403351075501636513e-01 8.883477694013926229e-02 6.474915124775347808e-01 4.719996303879358535e-01
1.000000000000000000e+00 6.403351075501636513e-01 8.883477694013926229e-02 6.474915124775347808e-01 4.719996303879358535e-01
1.100000000000000089e+00 6.465825334120199885e-01 8.649153704324590020e-02 6.576933050440803008e-01 4.669569944369135195e-01
1.200000000000000178e+00 6.465825334120199885e-01 8.649153704324590020e-02 6.576933050440803008e-01 4.669569944369135195e-01
1.300000000000000044e+00 6.521626455204379003e-01 8.412277201145157424e-02 6.681061385143292064e-01 4.621646647113757944e-01
1.400000000000000133e+00 6.521626455204379003e-01 8.412277201145157424e-02 6.681061385143292064e-01 4.621646647113757944e-01
1.500000000000000000e+00 6.570571382403681548e-01 8.173372257495122029e-02 6.787175298574654736e-01 4.576451988233672385e-01
1.600000000000000089e+00 6.570571382403681548e-01 8.173372257495122029e-02 6.787175298574654736e-01 4.576451988233672385e-01
1.700000000000000178e+00 6.612518739692769820e-01 7.932975345634218911e-02 6.895138094831487763e-01 4.534184261008720740e-01
1.800000000000000044e+00 6.612518739692769820e-01 7.932975345634218911e-02 6.895138094831487763e-01 4.534184261008720740e-01
1.900000000000000133e+00 6.647369490159489303e-01 7.691630036684345140e-02 7.004801545049238465e-01 4.495014234040348722e-01
2.000000000000000000e+00 6.647369490159489303e-01 7.691630036684345140e-02 7.004801545049238465e-01 4.495014234040348722e-01
2.100000000000000089e+00 6.675067010850779248e-01 7.449881829511058318e-02 7.116006324931123395e-01 4.459085361192879904e-01
2.200000000000000178e+00 6.675067010850779248e-01 7.449881829511058318e-02 7.116006324931123395e-01 4.459085361192879904e-01
2.300000000000000266e+00 6.695596612607922493e-01 7.208273189326677710e-02 7.228582555856046810e-01 4.426514405735839097e-01
2.400000000000000355e+00 6.695596612607922493e-01 7.208273189326677710e-02 7.228582555856046810e-01 4.426514405735839097e-01
2.500000000000000000e+00 6.708984546694563011e-01 6.967338865657071723e-02 7.342350446980018264e-01 4.397392430643374261e-01
2.600000000000000089e+00 6.708984546694563011e-01 6.967338865657071723e-02 7.342350446980018264e-01 4.397392430643374261e-01
2.700000000000000178e+00 6.715296550087637151e-01 6.727601547205898369e-02 7.457121034527762760e-01 4.371786099432155570e-01
2.800000000000000266e+00 6.715296550087637151e-01 6.727601547205898369e-02 7.457121034527762760e-01 4.371786099432155570e-01
2.900000000000000355e+00 6.714635988353925278e-01 6.489567898441253591e-02 7.572697013312170711e-01 4.349739227371818839e-01
3.000000000000000000e+00 6.714635988353925278e-01 6.489567898441253591e-02 7.572697013312170711e-01 4.349739227371818839e-01
3.100000000000000089e+00 6.707141659084370211e-01 6.253725010058465428e-02 7.688873654421383153e-01 4.331274521308213221e-01
3.200000000000000178e+00 6.707141659084370211e-01 6.253725010058465428e-02 7.688873654421383153e-01 4.331274521308213221e-01
3.300000000000000266e+00 6.692985320108042480e-01 6.020537283387998595e-02 7.805439801977297476e-01 4.316395447444782429e-01
3.400000000000000355e+00 6.692985320108042480e-01 6.020537283387998595e-02 7.805439801977297476e-01 4.316395447444782429e-01
3.500000000000000000e+00 6.672369005511997742e-01 5.790443757752305326e-02 7.922178940894658572e-01 4.305088169838090506e-01
3.600000000000000089e+00 6.672369005511997742e-01 5.790443757752305326e-02 7.922178940894658572e-01 4.305088169838090506e-01
3.700000000000000178e+00 6.645522189307805361e-01 5.563855880034781348e-02 8.038870326658015264e-01 4.297323507596377823e-01
3.800000000000000266e+00 6.645522189307805361e-01 5.563855880034781348e-02 8.038870326658015264e-01 4.297323507596377823e-01
3.900000000000000355e+00 6.612698851915134179e-01 5.341155707484242232e-02 8.155290167288347103e-01 4.293058865301485616e-01
4.000000000000000000e+00 6.612698851915134179e-01 5.341155707484242232e-02 8.155290167288347103e-01 4.293058865301485616e-01
4.100000000000000533e+00 6.574174498985126958e-01 5.122694528098454408e-02 8.271212846899695936e-01 4.292240098485183841e-01
4.200000000000000178e+00 6.574174498985126958e-01 5.122694528098454408e-02 8.271212846899695936e-01 4.292240098485183841e-01
4.299999999999999822e+00 6.530243175931953470e-01 4.908791877770008610e-02 8.386412179560213120e-01 4.294803283602700583e-01
4.400000000000000355e+00 6.530243175931953470e-01 4.908791877770008610e-02 8.386412179560213120e-01 4.294803283602700583e-01
4.500000000000000000e+00 6.481214515285289579e-01 4.699734929620823926e-02 8.500662681587134450e-01 4.300676369448245273e-01
4.600000000000000533e+00 6.481214515285289579e-01 4.699734929620823926e-02 8.500662681587134450e-01 4.300676369448245273e-01
4.700000000000000178e+00 6.427410847942376382e-01 4.495778228429865575e-02 8.613740849939852673e-01 4.309780694021582148e-01
4.800000000000000711e+00 6.427410847942376382e-01 4.495778228429865575e-02 8.613740849939852673e-01 4.309780694021582148e-01
4.900000000000000355e+00 6.369164403819449483e-01 4.297143741575812359e-02 8.725426434049935454e-01 4.322032357241651912e-01
5.000000000000000000e+00 6.369164403819449483e-01 4.297143741575812359e-02 8.725426434049935454e-01 4.322032357241651912e-01
5.100000000000000533e+00 6.306814622425596095e-01 4.104021197268307303e-02 8.835503688262394961e-01 4.337343445459051483e-01
5.200000000000000178e+00 6.306814622425596095e-01 4.104021197268307303e-02 8.835503688262394961e-01 4.337343445459051483e-01
5.300000000000000711e+00 6.240705589576714951e-01 3.916568680832346883e-02 8.943762592078073892e-01 4.355623108367035479e-01
5.400000000000000355e+00 6.240705589576714951e-01 3.916568680832346883e-02 8.943762592078073892e-01 4.355623108367035479e-01
5.500000000000000000e+00 6.171183612838140320e-01 3.734913460265027602e-02 9.050000025599028719e-01 4.376778492638366269e-01
5.600000000000000533e+00 6.171183612838140320e-01 3.734913460265027602e-02 9.050000025599028719e-01 4.376778492638366269e-01
5.700000000000000178e+00 6.098594945287598712e-01 3.559153013054529302e-02 9.154020887998717271e-01 4.400715539460773318e-01
5.800000000000000711e+00 6.098594945287598712e-01 3.559153013054529302e-02 9.154020887998717271e-01 4.400715539460773318e-01
5.900000000000000355e+00 6.023283664748639854e-01 3.389356227221163032e-02 9.255639147472222161e-01 4.427339655180957401e-01
6.000000000000000000e+00 6.023283664748639854e-01 3.389356227221163032e-02 9.255639147472222161e-01 4.427339655180957401e-01
6.100000000000000533e+00 5.945589713662766673e-01 3.225564750623730742e-02 9.354678811967181984e-01 4.456556265592714339e-01
6.200000000000000178e+00 5.945589713662766673e-01 3.225564750623730742e-02 9.354678811967181984e-01 4.456556265592714339e-01
6.300000000000000711e+00 5.865847103144832264e-01 3.067794463713923586e-02 9.450974811044565715e-01 4.488271265126916321e-01
6.400000000000000355e+00 5.865847103144832264e-01 3.067794463713923586e-02 9.450974811044565715e-01 4.488271265126916321e-01
6.500000000000000000e+00 5.784382283403001201e-01 2.916037052083977898e-02 9.544373780453411227e-01 4.522391372430299428e-01
6.600000000000000533e+00 5.784382283403001201e-01 2.916037052083977898e-02 9.544373780453411227e-01 4.522391372430299428e-01
6.700000000000000178e+00 5.701512681515172876e-01 2.770261656324268795e-02 9.634734742401319663e-01 4.558824403662269931e-01
6.800000000000000711e+00 5.701512681515172876e-01 2.770261656324268795e-02 9.634734742401319663e-01 4.558824403662269931e-01
6.900000000000000355e+00 5.617545406467188140e-01 2.630416577887972895e-02 9.721929676032710077e-01 4.597479474391294452e-01
7.000000000000000000e+00 5.617545406467188140e-01 2.630416577887972895e-02 9.721929676032710077e-01 4.597479474391294452e-01
7.100000000000000533e+00 5.532776120321230007e-01 2.496431020857870983e-02 9.805843974254307982e-01 4.638267140320020410e-01
7.200000000000000178e+00 5.532776120321230007e-01 2.496431020857870983e-02 9.805843974254307982e-01 4.638267140320020410e-01
7.300000000000000711e+00 5.447488073360715610e-01 2.368216850738478346e-02 9.886376784732756606e-01 4.681099486283335498e-01
7.400000000000000355e+00 5.447488073360715610e-01 2.368216850738478346e-02 9.886376784732756606e-01 4.681099486283335498e-01
7.500000000000000000e+00 5.361951300032674617e-01 2.245670352668023215e-02 9.963441234591410289e-01 4.725890172104898479e-01
7.600000000000000533e+00 5.361951300032674617e-01 2.245670352668023215e-02 9.963441234591410289e-01 4.725890172104898479e-01
7.700000000000000178e+00 5.276421971477055495e-01 2.128673972769763029e-02 1.003696454001057781e+00 4.772554443011885472e-01
7.800000000000000711e+00 5.276421971477055495e-01 2.128673972769763029e-02 1.003696454001057781e+00 4.772554443011885472e-01
7.900000000000000355e+00 5.191141899403441951e-01 2.017098027746680108e-02 1.010688800354722083e+00 4.821009111429864769e-01
8.000000000000000000e+00 5.191141899403441951e-01 2.017098027746680108e-02 1.010688800354722083e+00 4.821009111429864769e-01
8.099999999999999645e+00 5.106338185066837676e-01 1.910802369268082765e-02 1.017316690349893138e+00 4.871172516135259256e-01
8.200000000000001066e+00 5.106338185066837676e-01 1.910802369268082765e-02 1.017316690349893138e+00 4.871172516135259256e-01
8.300000000000000711e+00 5.022223006128538891e-01 1.809637991195493095e-02 1.023577028100955744e+00 4.922964463948973357e-01
8.400000000000000355e+00 5.022223006128538891e-01 1.809637991195493095e-02 1.023577028100955744e+00 4.922964463948973357e-01
8.500000000000000000e+00 4.938993533291295979e-01 1.713448569237258426e-02 1.029468063182223947e+00 4.976306158421954784e-01
8.599999999999999645e+00 4.938993533291295979e-01 1.713448569237258426e-02 1.029468063182223947e+00 4.976306158421954784e-01
8.700000000000001066e+00 4.856831967795280369e-01 1.622071924190654144e-02 1.034989351060820573e+00 5.031120119297260995e-01
8.800000000000000711e+00 4.856831967795280369e-01 1.622071924190654144e-02 1.034989351060820573e+00 5.031120119297260995e-01
8.900000000000000355e+00 4.775905690176054375e-01 1.535341401507213203e-02 1.040141705662156246e+00 5.087330095934892160e-01
9.000000000000000000e+00 4.775905690176054375e-01 1.535341401507213203e-02 1.040141705662156246e+00 5.087330095934892160e-01
9.099999999999999645e+00 4.696367510136617018e-01 1.453087161479679756e-02 1.044927145004333147e+00 5.144860977354179798e-01
9.200000000000001066e+00 4.696367510136617018e-01 1.453087161479679756e-02 1.044927145004333147e+00 5.144860977354179798e-01
9.300000000000000711e+00 4.618356006986883977e-01 1.375137375874360343e-02 1.049348830878087835e+00 5.203638701080539608e-01
9.400000000000000355e+00 4.618356006986883977e-01 1.375137375874360343e-02 1.049348830878087835e+00 5.203638701080539608e-01
9.500000000000000000e+00 4.541995949863651405e-01 1.301319328298113434e-02 1.053411003568643922e+00 5.263590162574761644e-01
9.600000000000001421e+00 4.541995949863651405e-01 1.301319328298113434e-02 1.053411003568643922e+00 5.263590162574761644e-01
9.700000000000001066e+00 4.467398786864625881e-01 1.231460416973580684e-02 1.057118912616133333e+00 5.324643126668617832e-01
9.800000000000000711e+00 4.467398786864625881e-01 1.231460416973580684e-02 1.057118912616133333e+00 5.324643126668617832e-01
9.900000000000000355e+00 4.394663192308134736e-01 1.165389059880845256e-02 1.060478744593581268e+00 5.386726142125490835e-01
1.000000000000000000e+01 4.394663192308134736e-01 1.165389059880845256e-02 1.060478744593581268e+00 5.386726142125490835e-01
1.010000000000000142e+01 4.323875661557225469e-01 1.102935503392902909e-02 1.063497548847736285e+00 5.449768460183724850e-01
1.020000000000000107e+01 4.323875661557225469e-01 1.102935503392902909e-02 1.063497548847736285e+00 5.449768460183724850e-01
1.030000000000000071e+01 4.255111143210279501e-01 1.043932536574295258e-02 1.066183162100448722e+00 5.513699957718830591e-01
1.040000000000000036e+01 4.255111143210279501e-01 1.043932536574295258e-02 1.066183162100448722e+00 5.513699957718830591e-01
1.050000000000000000e+01 4.188433698943905825e-01 9.882161142189507114e-03 1.068544132749198239e+00 5.578451065473983839e-01
1.060000000000000142e+01 4.188433698943905825e-01 9.882161142189507114e-03 1.068544132749198239e+00 5.578451065473983839e-01
1.070000000000000107e+01 4.123897181879100371e-01 9.356258924706099128e-03 1.070589645637175513e+00 5.643952701652555914e-01
1.080000000000000071e+01 4.123897181879100371e-01 9.356258924706099128e-03 1.070589645637175513e+00 5.643952701652555914e-01
1.090000000000000036e+01 4.061545925008477886e-01 8.860056814968051211e-03 1.072329447988439322e+00 5.710136211037957210e-01
1.100000000000000000e+01 4.061545925008477886e-01 8.860056814968051211e-03 1.072329447988439322e+00 5.710136211037957210e-01
1.110000000000000142e+01 4.001415431950217649e-01 8.392038201782418133e-03 1.073773777124412687e+00 5.776933309701739461e-01
1.120000000000000107e+01 4.001415431950217649e-01 8.392038201782418133e-03 1.073773777124412687e+00 5.776933309701739461e-01
1.130000000000000071e+01 3.943533063062955035e-01 7.950734781355757105e-03 1.074933290496515870e+00 5.844276035277823356e-01
1.140000000000000036e+01 3.943533063062955035e-01 7.950734781355757105e-03 1.074933290496515870e+00 5.844276035277823356e-01
1.150000000000000000e+01 3.887918710745903450e-01 7.534728906534230580e-03 1.075818998488014433e+00 5.912096702716325147e-01
1.160000000000000142e+01 3.887918710745903450e-01 7.534728906534230580e-03 1.075818998488014433e+00 5.912096702716325147e-01
1.170000000000000107e+01 3.834585458542205116e-01 7.142655321873150887e-03 1.076442200357900170e+00 5.980327865382515373e-01
1.180000000000000071e+01 3.834585458542205116e-01 7.142655321873150887e-03 1.076442200357900170e+00 5.980327865382515373e-01
1.190000000000000036e+01 3.783540219445146735e-01 6.773202341648749090e-03 1.076814423622286521e+00 6.048902281332900754e-01
1.200000000000000000e+01 3.783540219445146735e-01 6.773202341648749090e-03 1.076814423622286521e+00 6.048902281332900754e-01
1.210000000000000142e+01 3.734784349562754180e-01 6.425112527302748525e-03 1.076947367095571595e+00 6.117752884579509276e-01
1.220000000000000107e+01 3.734784349562754180e-01 6.425112527302748525e-03 1.076947367095571595e+00 6.117752884579509276e-01
1.230000000000000071e+01 3.688314234015193094e-01 6.097182919438515376e-03 1.076852847745435771e+00 6.186812761143375416e-01
1.240000000000000036e+01 3.688314234015193094e-01 6.097182919438515376e-03 1.076852847745435771e+00 6.186812761143375416e-01
1.250000000000000000e+01 3.644121842612429440e-01 5.788264877493994563e-03 1.076542751453254620e+00 6.256015129697617416e-01
1.260000000000000142e+01 3.644121842612429440e-01 5.788264877493994563e-03 1.076542751453254620e+00 6.256015129697617416e-01
