# Time P1 P2 Z PO4
0.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000056e-01 5.999999999999999778e-01 5.000000000000000000e-01
1.000000000000000056e-01 6.091755789473684013e-01 1.018250766045548789e-01 6.066198352402746297e-01 4.785203421597472029e-01
2.000000000000000111e-01 6.091755789473684013e-01 1.018250766045548789e-01 6.066198352402746297e-01 4.785203421597472029e-01
3.000000000000000444e-01 6.170923985527392297e-01 1.035331239253439589e-01 6.134883204312848726e-01 4.580000450758215935e-01
4.000000000000000222e-01 6.170923985527392297e-01 1.035331239253439589e-01 6.134883204312848726e-01 4.580000450758215935e-01
5.000000000000000000e-01 6.236994674270531780e-01 1.051219105499000411e-01 6.205826011096752248e-01 4.385146447096844313e-01
6.000000000000000888e-01 6.236994674270531780e-01 1.051219105499000411e-01 6.205826011096752248e-01 4.385146447096844313e-01
7.000000000000000666e-01 6.289625781672238958e-01 1.065906974306576049e-01 6.278779547160417973e-01 4.201239807127927772e-01
8.000000000000000444e-01 6.289625781672238958e-01 1.065906974306576049e-01 6.278779547160417973e-01 4.201239807127927772e-01
9.000000000000000222e-01 6.328648223654602667e-01 1.079401809264857737e-01 6.353479985374166361e-01 4.028715299261795280e-01
1.000000000000000000e+00 6.328648223654602667e-01 1.079401809264857737e-01 6.353479985374166361e-01 4.028715299261795280e-01
1.100000000000000089e+00 6.354065129530193090e-01 1.091723948642741443e-01 6.429649320747323760e-01 3.867843301491392105e-01
1.200000000000000178e+00 6.354065129530193090e-01 1.091723948642741443e-01 6.429649320747323760e-01 3.867843301491392105e-01
1.300000000000000044e+00 6.366045356379279596e-01 1.102905784340570267e-01 6.506998067602812741e-01 3.718734733067304843e-01
1.400000000000000133e+00 6.366045356379279596e-01 1.102905784340570267e-01 6.506998067602812741e-01 3.718734733067304843e-01
1.500000000000000000e+00 6.364911891423947754e-01 1.112990183767902097e-01 6.585228149250123009e-01 3.581351088550599471e-01
1.600000000000000089e+00 6.364911891423947754e-01 1.112990183767902097e-01 6.585228149250123009e-01 3.581351088550599471e-01
1.700000000000000178e+00 6.351126046536675895e-01 1.122028747678881222e-01 6.664035894414992445e-01 3.455518673788537942e-01
1.800000000000000044e+00 6.351126046536675895e-01 1.122028747678881222e-01 6.664035894414992445e-01 3.455518673788537942e-01
1.900000000000000133e+00 6.325268552979953496e-01 1.130079997224040372e-01 6.743115055548507542e-01 3.340945939327847336e-01
2.000000000000000000e+00 6.325268552979953496e-01 1.130079997224040372e-01 6.743115055548507542e-01 3.340945939327847336e-01
