2018;04;30;08;00;00;18154.1875;35.2156982421875;1211;819.8;497.8;346.2;666.7;17.6;185.5;2714.1;1012.9;24648.0161222222;102159.4295;37.527820601647;16.5714240740272;104.8;2.604396;39.410292
2018;04;30;09;00;00;20043.1875;36.8441162109375;1261;884.9;525.7;399.7;626.9;15.62;118.1;2789.7;1026.6;23589.2262222222;111849.263055556;37.6085468313434;16.4941330230955;318.7;2.739175;39.219256
2018;04;30;10;00;00;17520.8125;21.2898559570312;823.7;568.9;608.3;375.5;458.9;12.45;103.1;2104;834.4;24694.0996888889;171669.076111111;37.675625587849;16.4375610696192;707.5;2.905736;39.030975
2018;04;30;10;30;00;24981.375;26.2937622070312;856.7;487.2;619.7;450.8;629.9;17.81;106.6;2070.2;1080.7;24249.5276444444;109609.2272;37.7039164540856;16.4177921555638;626.3;2.989424;38.936181
2018;04;30;11;00;00;31034.9375;42.4642333984375;1096;504.6;787;651.9;833.9;24.92;231.8;2619.4;1485.8;22999.5797222222;115748.5034;37.7285844012886;16.4045592786556;354.5;3.073662;38.840562
2018;04;30;11;30;00;34748;27.4764404296875;1101;420.7;681.7;507.2;627.1;21.35;181;2384.4;1134.3;24591.8518777778;46864.0858555556;37.7495804729538;16.3981284288417;503.7;3.159405;38.742203
2018;04;30;12;00;00;35010;49.4000244140625;1008;444.7;600.7;553.8;692.9;29.82;325.5;2378.9;1246.7;24944.5555444444;77873.2234555556;37.7671486605741;16.3962778200733;630.3;3.260666;38.66656
2018;04;30;12;30;00;32719.625;47.9794921875;1135;398.6;691;538.9;624.9;26.61;208.8;2433.4;1163.8;25105.0893333333;60017.5204666667;37.7815455597156;16.3966787069316;544.2;3.301967;38.667604
2018;04;30;13;00;00;29994.8125;44.328857421875;1167;607.5;506.5;593.7;640.3;24.99;227.5;2508.5;1234;24709.7583555556;46206.7756333333;37.7930277659444;16.3970023439977;927;3.311349;38.667321
2018;04;30;13;30;00;40133.5;57.152099609375;1025;622.2;402.2;533.9;712;39.41;376.5;2425.9;1245.9;24960.5371;69218.0624111111;37.801396554813;16.4000131669487;965;3.26762;38.674234
2018;04;30;14;00;00;32666.125;41.92822265625;1102;662.8;642.2;528.2;656.2;26.46;483.2;2890.2;1184.4;24599.2455777778;46104.9010888889;37.805618462066;16.4169247564669;246.9;3.174594;38.728888
2018;04;30;14;30;00;27325.625;41.9007568359375;1169;559.3;634.9;720.4;678.3;34.23;1201;3564.2;1398.7;26330.9443111111;47470.3209111111;37.8062384813389;16.4402993759904;415.1;3.169248;38.750075
2018;04;30;15;00;00;23149.125;36.7186279296875;1234;551;579.8;681.4;656.1;38.78;879.3;3244.1;1337.5;26861.6156144444;56247.3103555556;37.803923025479;16.4613055731846;363.3;3.244559;38.75008
2018;04;30;15;30;00;27855.625;38.384765625;1183;546.1;537.6;594.7;613.3;34.33;609.7;2876.4;1208;26137.8975088889;47719.4663666667;37.7993385073339;16.4711118957153;107.1;3.322593;38.750087
2018;04;30;16;00;00;22817.625;49.3104248046875;1287;554.2;564.3;662.3;668.3;37.62;421.6;2827.1;1330.6;25649.8501888889;58300.3331;37.7928352170963;16.4601851694993;177.2;3.400314;38.750101
2018;04;30;17;00;00;20785.625;33.5880126953125;1576;519.2;573.5;694.9;691.1;32.1;258.1;2926.8;1386;25428.72466;45629.6714222222;37.771337609368;16.3776250100374;37.02;3.559275;38.750118
2018;04;30;17;30;00;21912.1875;36.09912109375;1358;503.7;492.2;626.3;601.9;28.94;226.7;2580.6;1228.2;24519.8520888889;54428.0434333333;37.7563437217803;16.3281122666841;34.59;3.644267;38.750122
2018;04;30;18;00;00;22742.5625;33.287841796875;1127;484.3;517.4;535.7;556.3;24;225.7;2354.4;1092;25414.6350222222;63460.6809111111;37.7386029931412;16.2884273455244;33.75;3.730484;38.750124
2018;04;30;18;30;00;23251.75;23.9310913085938;1129;455.2;520.4;508.2;522.6;34.68;207.3;2311.9;1030.8;26064.7318055556;49263.9001666667;37.719050936857;16.2658083516894;23.16;3.818017;38.750131
2018;04;30;19;00;00;23895.4375;20.761962890625;1167;523.6;557.9;512.1;562.7;24.56;233.6;2482.1;1074.8;25301.9617166667;80723.6513555556;37.7008529534004;16.2471487121647;38.98;3.906679;38.75013
2018;04;30;19;30;00;20336.8125;16.799072265625;966.3;556.3;498.7;452.4;479.5;23.9;210.7;2232;931.9;25557.65126;52352.4896444444;37.6817312068905;16.232418178908;17.04;3.99462;38.750114
2018;04;30;20;00;00;23048.6875;25.50146484375;1232;591.6;460.7;516.1;566.9;37.38;241.6;2525.9;1083;26657.2112911111;56992.9157222222;37.6587212308668;16.2241279999244;9.09;4.081033;38.750127
2018;04;30;20;30;00;21840.875;30.9700927734375;1523;631.5;519.9;662.1;698.8;34.15;295.7;2970.1;1360.9;25891.5472366667;62377.2868888889;37.6288585588694;16.224789423219;0.479;4.165598;38.750145
2018;04;30;21;00;00;20053.3125;43.8365478515625;1531;681.9;632.9;704.9;795;40.6;317.2;3163;1499.9;25211.0316444444;55810.6577444444;37.5886874235194;16.2389083189593;0;4.248629;38.750153
2018;04;30;21;30;00;23940.4375;47.9515380859375;1853;678.5;570.9;698.8;800.2;46.33;362.7;3465.1;1499;24962.6272444444;42721.0589444444;37.5352901615359;16.2763020915474;0;4.32945;38.750158
2018;04;30;22;00;00;23019.5625;32.8873291015625;1572;760.6;616.6;692.7;839.7;32.79;225.4;3174.6;1532.4;24074.3507;52750.4187222222;37.4734794717923;16.3274397055727;0;4.410696;38.750191
2018;04;30;22;30;00;20370.5;37.114501953125;1197;699.1;556.1;497.3;647.4;23.85;213.4;2665.6;1144.7;24514.8535777778;55421.6493888889;37.4090177196846;16.3798440532037;0;4.492892;38.750211
2018;04;30;23;00;00;24915.5625;32.458251953125;1230;517.7;730.2;346.9;572.1;19.73;178.4;2656.3;919;23718.2297888889;38979.1233111111;37.3476672706087;16.4210380266085;0;4.573723;38.75019
2018;04;30;23;30;00;18526;36.40869140625;1113;612.7;989;491.8;724.5;18.37;149.5;2864.2;1216.3;24829.0558444444;54863.3894444444;37.2904719970743;16.439953448172;0;4.655789;38.750186
2018;05;01;00;00;00;20577.75;39.2249755859375;1278;625.4;935.5;434.5;691.3;20.26;213.7;3052.6;1125.8;23964.6436777778;44835.7875555556;37.2099339527997;16.4416487090359;0;4.739078;38.7502
2018;05;01;00;30;00;29300.5;46.0775146484375;1620;676.1;789;369.2;618.2;15.58;216.3;3301.4;987.4;24037.9013333333;74256.9385111111;37.1153795319419;16.4336015901521;0;4.824048;38.750203
2018;05;01;01;00;00;22446.9375;103.885498046875;1420;619.9;599.2;337;563.1;17.7;169.2;2808.3;900.1;24272.7319977778;45364.7591111111;37.024861811363;16.4218726255633;0;4.910916;38.750205
2018;05;01;01;30;00;19466.8125;36.581787109375;1289;538.2;562.5;357.9;490.9;19.43;196.3;2586;848.8;25070.6146811111;129986.815011111;36.9564338679253;16.4125223493123;0;4.998795;38.750206
2018;05;01;02;00;00;17748.75;29.6839599609375;1261;574.6;548.3;357.5;521.1;17.1;175;2558.9;878.6;24147.3318055556;43675.2509666667;36.9262045232465;16.4098412056408;0;5.088682;38.750207
2018;05;01;02;30;00;16240.90625;35.5264892578125;1312;588.4;527.3;344.9;529.8;16.33;167.3;2595;874.7;24123.4822222222;62083.9303222222;36.9233080278432;16.4009294765901;0;5.181385;38.750199
2018;05;01;03;00;00;20483.5625;48.371826171875;1501;633.9;546.4;348.8;531.8;22.13;181.5;2862.8;880.6;24021.1082;82475.1770444444;36.9367925323043;16.3875276043179;0;5.277258;38.750189
2018;05;01;03;30;00;27400.9375;51.553955078125;1653;684.9;626.6;413.3;601.2;21.35;190.2;3154.7;1014.5;24996.3591366667;68842.7456766667;36.9598444328513;16.3767258841517;0;5.374746;38.750118
2018;05;01;04;00;00;27487;46.7237548828125;1630;698;630.5;423.1;638.9;19.61;174.8;3133.3;1062;24406.72651;47163.7002577778;36.9856501257058;16.375614611419;0;5.474667;38.750132
2018;05;01;04;30;00;25775.3125;19.3258666992188;1403;603;485.5;341.3;498.8;16.06;195;2686.5;840.1;24571.87684;66064.2905055555;37.0100191384478;16.3919404830004;0;5.510775;38.798641
2018;05;01;05;00;00;15017;30.0490112304688;1199;638;510.9;419.2;544.3;23.62;168.3;2516.2;963.5;23567.5275;69861.2363;37.0606493093289;16.4359032069293;0;5.508664;38.866345
2018;05;01;05;30;00;12928.1875;37.9169921875;1260;609.9;682.3;450.4;633.5;23.26;180.8;2733;1083.9;24232.5327888889;43334.0692;37.1334686041305;16.4976402607381;0;5.507118;38.931938
2018;05;01;07;00;00;27153.9375;127.685791015625;1872;1076;484.3;525.8;770.5;33.34;594.3;4026.6;1296.3;23495.3588666667;53382.1305;37.315232168114;16.6443143052207;1.065;5.502429;39.132742
2018;05;01;07;30;00;14758.5625;43.78271484375;1092;666.1;480.1;448.1;607.5;23.86;186.6;2424.8;1055.6;23439.4899222222;41118.5384777778;37.335947101363;16.6566345328521;6.259;5.500808;39.202876
2018;05;01;08;00;00;18496.9375;28.9478759765625;1179;615.6;437.9;437.6;607.6;28.7;163.2;2395.7;1045.2;24021.9223222222;67781.0546777778;37.3498752690531;16.660713051758;6.462;5.475949;39.262078
2018;05;01;08;30;00;15442.9375;58.962646484375;1306;766.9;466.8;484.6;703.7;34.32;302.2;2841.9;1188.3;23516.8184888889;55216.2601222222;37.3600103195701;16.6577318403378;11.73;5.404442;39.24104
2018;05;01;09;00;00;11645.25;37.7012939453125;1079;543.1;523.4;416.7;678.8;24.42;211.7;2357.2;1095.5;23648.5466666667;41618.2901222222;37.3693459012997;16.6488728769908;19.73;5.322033;39.204403
2018;05;01;09;30;00;12741.46875;14.5975646972656;1030;565.9;463;430.4;598.7;25.6;161;2219.9;1029.1;24253.2016555556;68332.3830555556;37.3802040351395;16.6349898625203;51.95;5.240141;39.16796
2018;05;01;10;00;00;22250;24.5424194335938;1190;706.6;562.2;383.1;713;28.02;185.4;2644.2;1096.1;22628.6548666667;48234.6687777778;37.3755699578185;16.6078464644392;27.81;5.160933;39.132736
2018;05;01;10;30;00;21809.75;30.7212524414062;974.1;631.6;555.6;321.7;827.1;22.85;166.9;2328.2;1148.8;22453.0239111111;38805.0229888889;37.3557137665444;16.5686386049027;44.44;5.085043;39.09897
2018;05;01;11;00;00;20620;23.1572265625;995.1;420.5;522.8;333.4;729.8;17.01;171.9;2110.3;1063.2;21988.3637666667;36198.1512777778;37.332609507426;16.5244434697253;136.7;5.010174;39.065635
2018;05;01;11;30;00;22430.1875;43.05517578125;1177;439.2;591.1;282.2;725.7;14.18;158.1;2365.4;1007.9;22129.5835222222;37215.5113666667;37.3182312265722;16.4823382447217;60.72;4.93674;39.032918
2018;05;01;12;00;00;32724.4375;41.151611328125;1170;398;620.5;293.7;774.3;13.58;176.3;2364.8;1068;22987.1470333333;117889.650133333;37.3245070400573;16.4493601324421;86.8;4.864069;39.000533
2018;05;01;12;30;00;29138.25;46.692138671875;1130;424;731.8;380.1;827.5;12.06;141;2426.8;1207.6;23871.8531666667;39550.4252111111;37.355565704578;16.4272534411851;187.2;4.79192;38.968369
2018;05;01;13;00;00;25882.875;38.7467041015625;1054;388.7;664.2;373.8;736;19.92;140.5;2247.4;1109.8;23586.0688;40269.0515777778;37.4023786691722;16.4109281155626;202.7;4.719221;38.935944
2018;05;01;13;30;00;23369.6875;31.6924438476562;924.5;384.5;574.6;372.3;707.2;19.5;171.6;2055.2;1079.5;23670.8077888889;58810.1344555556;37.4551301648052;16.395484008469;400.2;4.646719;38.903587
2018;05;01;14;00;00;21477.375;39.396728515625;944.2;388.5;504;367.8;686.2;19.61;187.7;2024.4;1054;22883.1486444444;38270.0732666667;37.5040044224421;16.3760209727984;211.6;4.576266;38.87213
2018;05;01;14;30;00;20165.5625;51.38134765625;1214;419.2;763.2;710.8;858.5;42.61;198.2;2594.6;1569.3;24023.8713;62454.2024222222;37.5393138283677;16.3476257396832;342.2;4.505806;38.840656
2018;05;01;15;00;00;23725.3125;48.7802734375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25995.9951;42790.9102222222;37.5731313567299;16.305452759886;565.5;4.434063;38.808589
2018;05;01;15;30;00;20013.625;48.195068359375;1187;501.6;629.7;830.7;869.4;48.2;357.8;2676.1;1700.1;25351.0768;65870.2863222222;37.6138516733849;16.2528305914263;53.98;4.362743;38.77669
2018;05;01;16;00;00;18136.375;35.522216796875;1246;456.9;598.1;769.7;779.2;44.25;225.4;2526.4;1548.9;25308.4172555556;61140.8702555556;37.6548029473913;16.1962741648485;165.9;4.290728;38.744461
2018;05;01;16;30;00;21328.3125;40.400390625;1172;462.5;518.9;645.6;697.8;45.38;180;2333.4;1343.4;25797.7860444444;64593.3481444444;37.6893133478077;16.142298410697;295.1;4.216853;38.71141
2018;05;01;17;00;00;22229.9375;18.4118041992188;899.9;392.9;456.4;512.1;578;32.17;174.1;1923.3;1090.1;26538.1413;75882.3753777778;37.7107129115357;16.0974149515192;199.8;4.14086;38.677384
2018;05;01;17;30;00;20606;19.9722900390625;877.1;415.1;494.1;532.8;554;27.01;212;1998.3;1086.8;26384.9211111111;67539.6171555556;37.7204562323239;16.0556496112572;192.4;4.064009;38.642959
2018;05;01;18;00;00;22535.125;41.162109375;996;480.4;550.7;589.1;644.9;34.85;357;2384.1;1234;26880.6023111111;58647.0772666667;37.7241280117877;16.0110771241357;125.6;3.986701;38.608308
2018;05;01;18;30;00;22157;26.3626098632812;1025;527.4;571.8;558;608.9;41.27;293.4;2417.6;1166.9;25594.1903333333;58605.4407888889;37.7219165517214;15.9691096400853;107.9;3.936397;38.585718
2018;05;01;19;00;00;21924.8125;20.7716064453125;898.5;439.9;470.4;522.5;575.7;40.29;212.3;2021.1;1098.2;25474.6554222222;75428.4541666667;37.7140101539195;15.9351593090366;61.08;4.005293;38.61607
