init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;788,3;244,6;61,64;1417;38,44;697,6;1774;3265;199,5;1022;739,3;285,1;226;387,9;1,834E+04;425,2;4493;424;3919;1787;67,64;769,2;225,1;5718;6857;24,6;1003;993,1;4425;71,75;654,3;134,2;197,1;2501;4196;680,2;1113;986,5;65,12;3954;161,6;24,91;43,78;106,4;1104;103;335,3;40,5;405,6;1568;2097;612,5;1446;866,8;6207;80,02;1542;2839;3839;36,03;756,4;418,1;3122;1596;263,2;916,1;1245;268;993,4;58,45;325,6;3625;324,7;114,1;291,5;83,51;2237;4099;1333;292,2;258,4;157,3;317,7;1902;1445;2620;297,3;143,7;2806;322,6;30,6;9403;155,7;531,3;555,5;4143;129,5;421,3;281;59,24;25,28
NA;162,2;1375;301,6;679,6;408,9;316,4;393,3;1028;4547;36,26;340,4;2794;7563;51,82;1464;74,05;3672;515;3039;52,24;505,3;209,8;109;9688;519,7;5092;897,3;82,46;968,8;3387;626;1234;82,02;7742;44,08;634,6;285;114,1;182,2;4759;1426;38,41;540,5;652,3;928,7;134;270,9;358;39,54;225,9;3768;1298;135,4;3063;2458;2033;548,5;70,61;69,94;1962;3055;544;292,8;282,2;615,7;852,8;237,3;448,3;350,1;3115;151,1;3479;625,8;410,7;2633;61,08;87,5;1009;520,1;2519;183,7;288,1;26,26;213,8;948,4;2307;77,72;5140;2930;213,8;92,41;60,77;6028;240,9;600,2;662,6;2519;253,1;1353;147;427,6
NA;304,7;1316;1255;29,52;181,4;3093;8843;1500;8108;210,5;451,8;468,6;4734;614,5;5218;1,576E+04;363,6;8007;1174;385,5;25,54;860,5;306,3;4132;2164;172,7;3223;387,9;3961;581,3;80,41;298,9;2069;363,6;158,7;415,3;90,89;3680;146,4;1,032E+04;1611;1,593E+04;36,55;54,56;3888;1749;983,4;260,4;1066;289,4;148,4;5481;3807;29,7;1691;342,3;1172;71,6;25,45;27,55;1407;76,52;569,2;974,2;976,1;44,01;404,7;65,39;1168;791,6;119,9;9680;36,74;36,13;434,5;33,36;90,67;5118;304,4;329,1;499,8;36,87;474,8;634,1;178,4;5495;2122;891,2;2604;639,2;205,7;201,1;81,01;70,57;254,1;304,6;37,47;133,9;1464;419,2;368,6
NA;231,7;731,8;306,8;549,7;3229;115,9;1049;265,8;165,1;1563;328,6;25,04;25,45;1849;1310;400;1480;2471;1589;97,47;876;863,3;737,1;635,6;2338;731,9;826,5;1128;25,54;5512;1747;596;4627;362,8;145,2;3569;65,38;29,14;190,4;197,3;29,65;1013;942,8;84,79;4347;204,4;309,3;50,23;275;61,46;469,7;35,62;1042;404,8;36,16;675,8;1049;334,4;38,5;29,84;4843;35,23;659,4;1197;205,7;472,5;36,49;176,7;791,5;166,9;1,383E+04;1545;50,81;6460;209;35,36;269,7;663,4;250,2;2267;467,5;352;35,96;6233;2224;46,85;1123;1562;1886;5012;1057;29,76;1489;297,9;1894;349,4;4684;476,4;173,2;63;88,38
NA;1074;258,2;3699;3633;1859;2772;326,7;37,76;257;185,2;45,45;94,38;1606;392,3;63,52;594,5;116,7;316,6;1944;1098;311,6;38,38;1182;75,14;2943;207,6;469,2;28,51;3659;631,4;355,8;81,55;672,9;441,4;4116;1059;289,9;21,39;1592;847,4;406,8;320;3251;198,2;75,82;40,29;353,1;155,6;712;206,9;643,6;420;347,8;2158;45,09;4445;2948;229,1;1596;61,15;518,3;71,22;3155;3534;613,8;513,8;1,57E+04;957,1;682,4;42,82;2329;372,9;577,6;110,9;938,4;1759;855,4;30,44;24,94;46,15;39,68;635,7;34,68;1068;213,6;588,7;239,3;5035;248,3;336,9;145,3;553,7;695,4;451,8;697,9;2025;36,2;4873;96,37;33,28;142,7
NA;2034;3728;483,3;1088;6322;545,8;281,5;577,3;517,4;1821;508,3;237,7;2172;1490;380,7;1518;720,7;869,6;432,6;650,7;2261;224,2;1048;2876;540,9;181,1;478,8;21,67;240,5;529;449;603,2;135,9;3579;680,2;5915;534;32;1234;436,1;424,4;33,96;2193;176,4;290,6;240,1;229,7;214;52,37;435,8;859,5;475,2;1554;26,04;78,04;845,3;584,6;374,2;1156;52,82;72,67;543,4;1345;156,9;256,2;4628;479,7;42,98;64,03;40,39;275,7;104,9;40,72;43,23;33,72;90,76;337,2;28,28;334,7;136,6;110,5;589,3;549,2;849,8;464,8;2521;588,4;165,6;537;362,6;705,6;819,4;2317;1001;146;106,5;26;464,6;461,9;521,9;323,7
NA;31,11;1,22E+04;1320;154,5;2388;1505;5741;232,6;1180;591,7;144,3;1437;119,6;29,65;1,294E+04;180,9;142,7;359,3;42,73;126,5;1109;5557;61,08;430,6;266,7;149,5;28,44;4451;5513;529,3;72,46;1229;417,7;832,7;5143;179,2;179,7;1,083E+04;254,4;36,94;928,1;87,1;2430;1113;709,7;2111;3949;2510;656,1;1775;579,4;2196;1196;63,53;233;3007;642,9;327,1;61,99;28;2008;27,64;1973;664,1;1060;1850;107,2;3109;40,74;230,6;413,5;2823;33,47;5481;6122;4387;70,87;57,57;1099;415;395,2;755,5;1326;7824;2737;1224;603,3;316,7;1977;298,9;1805;3053;545,5;361,6;179;124,6;153,7;261,7;903,4;774,5;43,03
NA;1907;3723;617,7;369,9;360,4;8953;794;1664;64,98;798,6;720,9;1587;442,5;40,26;4548;1,786E+04;93,45;334,2;167,8;1582;549;513,7;308,7;1149;602,8;71,04;995,4;53,12;1409;6996;631,4;21,33;3669;38,39;301,2;164,8;33,36;1344;35,96;37,09;64,89;36,03;92,02;2696;4330;2000;1113;2124;1,119E+04;432,2;914,2;1726;1101;694,6;35,1;527,9;136,5;1087;1789;114,7;31,41;225,9;168,5;6679;1552;634,1;5573;229,9;9856;333,6;1637;208,9;949,9;72,08;4140;2538;1942;2418;304,4;4673;476,4;164,4;1849;1738;915,8;7206;1063;113,3;229,9;5044;1274;150,4;8290;1169;188,7;212,8;1,516E+04;1827;661,3;3853;1897
NA;72,81;161,2;1256;4464;216,7;1162;339,6;800,1;497,4;299,9;272,8;6298;1,655E+04;30,18;5892;3561;1235;342,1;2048;678,5;575,8;1821;866,4;49,56;9442;1305;696,9;4602;57,16;99,01;852,3;244,6;1301;103,8;3101;2568;269,8;1035;33,04;2112;158,2;27,41;675,7;275,4;67,34;1658;788,2;247,3;254,5;72,97;1143;2979;1118;354,9;108,4;763,9;957,7;2374;47,86;467,6;1057;84,13;139,2;99,48;271,9;422,5;1781;56,9;178,3;95,2;1088;944,2;294,7;109,2;39,06;251,3;124,7;28,8;2836;185,6;50,64;147,9;65,49;553,9;28,83;29,29;62,62;329,7;734,3;288,2;395,8;1,589E+04;547,5;93,85;32,08;2464;457;86,59;211,1;521,8;1741
NA;1905;3741;660,4;105,5;1100;207,1;288,1;485,1;616;156,7;1,138E+04;216,3;815,8;44,52;276,4;111,4;217,9;571,7;407,8;262,8;49,64;784,1;6616;1163;1246;59,19;1481;691,9;375,4;3680;644,2;549;3515;252,8;339,3;1302;20,17;467,9;443,6;44,53;167,9;1078;4208;245,4;129,4;46,02;231,5;537;54,42;262,5;446,9;557,8;1,346E+04;156,4;405,9;787,2;683;255,6;265,3;195,8;297,6;69,94;97,89;551,2;336,9;273;158,1;97,66;4783;1811;81,63;8698;825,6;39,25;37,45;209,9;130,5;971,6;51,26;37,76;365;162,2;339,9;321;196,1;586,2;4217;513,8;311,3;499,1;5042;214;104,7;1073;237,8;613,6;1172;804;343,5;121,7;167,3
NA;813,1;31,01;3117;6109;384,5;28,45;980,4;228;6024;236,9;1110;1143;792,3;9905;868,8;694,1;1465;368,8;32,28;309,3;188,5;176,9;393,1;407,4;256,1;1557;5332;5245;2902;611;85,85;81,3;133,9;79,44;3509;1575;134,8;673,3;33,04;113,9;57,84;35,04;345,1;438,3;446,8;4274;301,6;201;1866;385;1861;2861;35,42;3305;5190;188;721,4;364,8;134,4;27,17;412,3;25,73;487,6;1,315E+04;263,6;41,74;92,24;516,7;127,4;280,2;111,8;1,693E+04;274;221,2;1936;39,47;211;110,7;2960;274,3;469,4;102,6;456;142,2;291,5;883,4;452,6;578,7;1852;2797;60,85;393,1;483,5;183,1;2900;374,5;57,5;129,9;224;772,4;1034
NA;171,9;4911;1655;41,84;650,5;6790;84,91;68,56;894,6;550,4;23;170,3;1696;192,7;155,7;804,1;416,2;165,1;2344;638;1506;914,1;2458;510,5;38,86;2580;253,5;950,5;1842;3648;139,9;1518;442,4;197;27,81;842,7;1325;3371;767;1881;25,81;1307;206,9;2343;70,3;145;6552;89,76;8448;5678;2015;371,9;1865;227,4;614,2;3320;591,9;29,03;2132;305,5;6905;849;164,3;2165;801,2;160;615,6;69,41;22,31;166,2;841,2;1722;719,4;703,2;2935;202,8;894,8;550,2;32,19;39,29;343,4;1112;124,7;412,6;98,54;1084;756,5;146,8;40,26;2784;322,5;762,4;378,2;48,6;198,6;149,1;815,2;232,5;142;72,94;613,7
NA;3363;8350;984,3;276,4;2813;170;32,76;548,7;230,6;365,3;573,5;482,3;771,2;95;797,8;266,4;832,9;1413;308,9;1356;1340;4679;915,1;392;531,5;396,7;26,83;359,5;580,2;51,09;642,1;663,7;41,39;474,5;6433;1357;64,42;8635;1744;69,17;84,75;54,03;330,2;3758;217,6;75,29;44,58;2615;5122;419,8;51,73;300,1;469,1;2310;56,48;246,8;771,9;44,1;74,1;2928;871,3;2023;36,38;1210;2128;1075;371,5;421,4;4310;1205;391,6;224;26,97;43,12;280,7;913,3;178,1;549,9;3033;414,4;192,3;1063;185,2;4631;158;3605;312,9;169,8;788,4;5452;435,9;1423;28,27;187,5;1127;191,4;205,7;78,03;174,8;1,285E+04;2725
NA;2809;461,9;834,4;1284;244,3;49,76;453,5;1307;1426;727,8;7316;25,49;212,2;1989;344,8;39,7;2,002E+04;377,4;2250;8679;480,6;6337;37,67;364,6;179,5;613,4;1708;419;7033;996,6;33,1;5295;525,9;60,76;1053;51,85;2062;40,48;453,9;3285;157,9;74,2;43,96;289,3;9836;1,1E+04;2009;838;252,8;2605;268,3;1583;1848;214,8;697,3;25,57;2363;50,74;5085;21,47;936,5;748,7;80,08;40,01;482,8;1094;64,07;312,9;67,87;4590;204,3;110,6;1,207E+04;2515;76,99;97,18;1419;3144;625,9;32,08;3774;1709;278,1;356,2;132,2;3503;1663;142,1;273,9;344,8;728,6;1168;1442;1210;1537;106,3;31,4;422,8;42,55;908,2;1,823E+04
NA;41,1;5218;1,354E+04;456,4;8821;119,7;1583;135,1;164;111;36,79;302,5;1210;225,6;327,7;667,3;199,8;439,5;7650;848,6;1173;363,4;1788;562,2;29,62;2445;181,1;177,7;729,4;320,7;3530;413,4;79,48;1102;2567;2623;2262;99,69;313,3;26,28;4378;179,7;1030;157,7;265,4;4083;277,5;7438;780,4;6541;2126;292,5;2155;222,3;1199;2261;1020;1246;1,076E+04;301,3;4724;4974;739,6;335,9;2348;4613;1013;468,4;289,8;657,7;9276;462,5;171,2;23,75;3632;26,75;29,04;347,2;595,8;160,1;2036;102;179,2;284,5;715,2;271,9;3786;811,9;957,3;933,2;38,29;383,8;146,3;1117;414,5;1212;28,13;2016;1085;6941;1611
NA;514,1;912,8;45,18;1303;2217;1623;28,82;4084;1888;7908;43,55;33,47;238,5;839,3;876,5;527,8;1,409E+04;1223;1133;62,7;183;2112;287,9;1213;4085;38,21;4091;35,9;1021;2482;564,1;236,7;66,49;59,09;3221;600,2;325,4;1030;93,62;26,63;752,5;85,47;554,3;76,12;770,2;226,2;3318;552,2;1097;256;1213;1356;1525;594,1;152,2;395,9;6963;1418;2046;1768;101,1;38,2;87,59;739,9;3060;4423;136,9;1080;365;805,8;320,2;32,5;2380;597,5;52,99;360,6;56,31;26,29;6818;110,9;688,7;2301;94,82;552,6;662,5;1359;485,6;2542;396,7;69,33;227,7;2088;406,2;2199;172;528,1;402;3186;91,74;427,6;2237
NA;210,9;286,1;695;484,7;290;910,3;9807;254,4;367,1;163,3;270,3;1325;28,7;4783;7083;1088;122,5;979,2;296;244,8;2777;2081;483,5;856,5;193,3;667,1;1130;1202;1483;986,7;382,1;688,8;548,5;459,2;35,7;43,31;6473;153,8;200,5;83,36;37,05;5595;62,88;137,8;1704;1495;307,9;42,87;727;1,039E+04;270,1;423,7;152;1551;330,2;37,65;664,6;1662;313,1;1331;881,9;56,28;790,9;330,9;28,49;594,2;5355;1,951E+04;127,5;112,2;75,48;1796;3299;31;2154;36,9;1675;4577;314,5;2369;358,8;3316;192,9;2706;631,6;908,1;1706;119,3;570,1;334,6;100,1;7353;1,475E+04;236,5;24,47;1221;35,38;82,81;2314;3402;1459
NA;58,24;32,52;2188;61,03;63,67;204,4;2306;56,12;1184;189,7;764,1;315,8;1418;3601;529,1;412,3;367,1;3275;547;24,23;496,5;576,1;143,5;1156;506,6;977,1;72,64;94,5;931,7;2093;36,8;931,7;248;558;8670;6456;356,3;126,9;54,11;3543;293,1;24,15;2477;315,2;251;237,1;118,4;309,2;363,6;708,3;183,5;2221;474,4;28,23;465,1;290,9;290,6;4236;59,14;239;1303;24;60,64;1683;1,794E+04;845;1,749E+04;1170;706,6;71,27;3109;552,2;188,6;26,81;764,5;73,9;48,6;2382;550,6;4546;403,3;193,9;32,79;57,06;496;1731;1535;550,6;404,9;277,4;2457;2810;407,2;3185;316,1;708,4;355,4;478,1;1219;369,1;391,8
NA;526,7;627,9;2430;484,3;746,7;786,1;1763;609,3;354,3;27,96;6448;180,7;44,65;5404;57,23;201;44,27;311,6;2684;44,98;449;345,4;2875;31,08;1225;460,5;2385;6966;2826;1436;8784;73,7;58,86;696,9;1431;48,12;132,6;464,2;26,8;30,69;204;1261;426,1;2613;1620;31,02;841,1;196,1;150,6;627,2;498,3;1320;30,47;1086;3655;692,1;569,1;24,39;1059;1702;4540;268,8;97,18;6061;571,1;281,3;244,8;4230;1243;49,54;139,9;36,25;846,3;158,5;626,8;32,63;1334;76,91;1112;61,79;69,2;80,94;258,9;645,5;2081;218,3;459,1;362,9;224,9;4902;1744;1559;184,2;956,1;6197;306,1;1272;138,8;34,23;122,6;28,87
NA;1888;197,8;290,9;382,9;124,8;1343;277,5;642,8;293,3;4835;33,26;199,3;463,7;208,7;3214;398,6;139,4;2761;947,5;2368;1747;4857;185,1;660,5;196,2;8825;358,5;2092;1142;1891;1063;453,6;1169;671,9;51,79;1756;70,14;25,37;7487;31,81;45,16;40,67;29,04;51,37;225,9;61,14;5250;187,3;6659;446,2;572;307,8;46,3;47,87;226,6;1,141E+04;84,56;1267;499,5;563,5;1103;166,1;553,8;6823;691,1;52,64;113,2;78,58;1334;860;2405;695,5;36,77;26,26;500;1519;137,4;5150;1851;204,8;1352;182;6003;171,2;159,1;809,7;978,7;279,3;412,3;316,6;759,9;591,4;120,5;231,6;3885;59,87;7913;1677;2750;1583;7302
NA;1,145E+04;1134;388,1;5344;1054;53,71;379,4;220,5;460;504;388,1;374,1;36,68;269,3;257,3;1,545E+04;1,322E+04;205;1077;194,8;1,617E+04;203,9;635,6;507,9;350;1131;153,9;144,4;1757;363,6;594,2;39,98;168;193,4;4499;154,9;486,7;83,29;190,4;927,5;1049;33,89;73,13;2819;1615;178,1;295,4;202,1;102,1;205,1;47,51;3496;1566;27,36;894,4;573;250,4;22,26;2253;38,85;300,6;34,96;2664;178,8;51,21;76,68;168,3;7002;51,68;3638;342,2;439,2;169,9;474;35,82;157;213;1469;3553;66,96;3457;315,2;5401;2068;505,3;284;489,6;1403;276;208,9;131,8;249,4;76,16;147,6;1031;114,9;2834;3415;1504;318,2;52,07
NA;2788;467,3;392,6;780,7;924;2866;677,7;1094;1854;112,5;141,7;261,8;308;244,3;1221;476,8;1155;318,3;920,7;968,7;1031;2050;3195;163,7;6784;2198;490,8;291,9;1,262E+04;317,3;2103;27,21;224;381;60,47;3503;8259;1022;4958;992,1;38,56;37,1;174,7;330,3;2243;183;7215;205,9;2383;42,38;381;370,1;923,5;308,7;33,13;1803;153,4;35,53;118,8;6169;291,8;1795;1691;47,49;3311;431,2;58,51;316,2;315,2;217,5;3452;670;4589;1191;385,3;1270;1127;284,4;3968;3345;192,2;60,98;550,2;277,1;218,6;8326;1260;198,9;327,5;1540;880,6;665,1;158;1766;22,15;42,42;164,9;294;146,8;2196;311,1
NA;364,7;72,68;1150;1118;292,5;2834;92,42;218,3;7285;3567;5156;421,8;2084;969,8;1187;178,1;618;2256;835,2;784,2;488,8;53,67;2032;1132;494,9;411,7;2302;2115;1029;430;161,9;5005;35,93;51,14;2,288E+04;3295;242,2;134,6;3061;53,27;1,207E+04;89,01;349,5;168,6;157;41,79;299,5;4455;591,7;1821;1141;253;271,6;683,9;901;285,9;235,6;1355;1545;548;685,7;1678;3112;353,9;158,4;250,6;913;293,2;172,7;389;649,1;818,7;94,51;26,94;242,6;305,7;52,5;44;1004;81,68;70,08;317,2;27,76;4860;1094;2060;2639;294,6;228,2;4776;30,26;923,7;435,5;38,58;5337;1134;171,6;304,2;207,5;490,9;1653
NA;71,67;406,8;554,2;722,8;172,9;726,1;381,5;1135;2816;2542;6388;1057;38,22;376;5883;1928;4273;296,4;671,9;68,5;1145;30,87;455,4;326;1057;1147;1450;1197;24,04;1551;6139;60,9;59,44;94,05;683,1;1,682E+04;397;397,2;45,31;426,1;41,73;318,6;27,17;3102;1151;299,5;216,5;385;2664;2830;205,3;5772;26,68;586;119,4;462,1;3638;2322;85,23;1106;233,9;110,1;1027;545,1;203,3;96,04;1059;275,1;35,35;1089;116,2;7702;137,4;203,1;1,27E+04;4352;115,9;1028;191,9;49,99;202,4;858,4;215,3;1254;292,6;1,226E+04;5490;9262;30,47;719,9;6568;1478;537,4;1580;2881;33,34;266,9;1949;188,8;24,44;4849
NA;386,1;108,2;708,6;603,2;522,3;282,3;486,8;1187;174,1;2127;3916;79,65;53,57;119,8;748,6;1,035E+04;946,9;1837;1,518E+04;841,9;426,7;2287;607,9;665,5;986,2;216,8;1461;34,59;8768;447,7;65;27,74;633,9;507,1;556,5;1237;485;65,03;811,6;62,8;1452;3137;89,24;513,8;456,7;104,8;152,6;243,4;276,6;137,7;30,71;310,7;168,1;2298;3769;30,87;363,6;1123;125,3;323,1;906,6;892,9;517;726,7;277,5;2540;291,4;50,76;2734;33,36;61,02;91,66;2880;213,4;2213;35,57;377,6;32,76;1349;119,2;206,6;899,6;148,2;6135;44;840,7;567;113;1309;417,1;25,02;510,5;272,8;5188;107,8;142,9;5591;1808;325,5;2697;1520
NA;1115;701,9;344,8;846,4;1594;384,9;5918;225,9;999,1;59,42;213,5;5931;323,9;5887;42,51;113,2;462,2;2306;9339;2766;64,82;647,1;3735;2179;81,8;2305;524,7;42,37;855,5;508,6;1310;862,1;73,69;498,3;1170;26,88;36,32;3701;125,3;385,4;1,33E+04;20,53;53,93;212,2;645,3;1038;3357;5292;6015;4421;775,7;240,7;5161;5857;576,8;36,58;9975;8814;271,9;71,94;37,78;1045;1401;1476;2046;39,53;375;267,3;257,2;55,36;291,1;29,71;1053;2730;5444;1824;1946;6350;266,8;220,4;1358;176,1;120,8;263,2;453,9;83,26;1198;786,9;48,96;423,5;487,5;26,45;673,9;575,5;1360;205,5;305,6;120,4;37,06;962,5;1523
NA;1,164E+04;195,2;816,4;2681;368,1;4354;1806;2672;225,4;700,2;893,8;115,2;94,55;4408;399,4;2964;3506;360,5;2332;1418;4065;26,77;44,68;952,5;693,6;39,95;351,3;2287;819,1;677,3;827,1;520,8;93,97;45,37;852,8;1956;2290;520,8;21,16;1379;35,76;1037;5148;4618;1349;196;211,6;777,9;839,8;138,1;652,6;161,8;102,3;250,3;224,6;1256;5416;1651;39,68;197;1234;359,5;174,7;2571;848,3;63,7;774,8;266;252,7;4555;992,4;32,71;217;414;134,6;410,9;39,54;788,7;22,67;32,01;1638;51,21;1121;172,1;361,2;26,56;3584;186,7;951,3;1325;543,5;23;2858;4056;347,6;109,3;593,3;310;2850;72,3;78,66
NA;1717;105,7;239,3;539,7;101,8;863,3;2409;60,04;2498;36,17;1058;259,9;681,8;158,1;530,2;37,76;2,122E+04;194,7;251,6;26,49;905,1;1,084E+04;1046;168,5;922,4;718,6;3410;161,1;4287;210,4;1,266E+04;1479;146,7;450,7;621,6;356,6;500,2;999,1;22,35;69,52;170,8;1,933E+04;257,3;1063;720,8;379,8;37,4;670,7;571,1;1,619E+04;93,26;1557;4178;381,4;4475;3268;377;1247;205,1;184,8;281,7;59,31;172,4;377,1;919;234,9;24,51;1,621E+04;45,74;348,4;573;1674;33,62;2092;193,7;6811;859,7;1192;244,4;177,9;34,93;620,5;1393;385,8;30,3;315,8;490,8;204,9;518,1;222,2;127,1;289,4;340,9;1248;416,4;713,2;23,57;7582;444,4;42,54;1309
NA;779,4;30,05;132,9;1456;103,9;4771;689,1;495,1;3440;157,2;487,7;255,3;95,49;25,98;38,21;428,4;37,26;266,5;633,4;1199;523,4;1,259E+04;286;628,7;510,1;329,4;47,8;462,3;2744;253;302,9;5620;24,43;41,43;1,398E+04;4826;293,2;1795;422,7;334,4;40,71;921,2;1,155E+04;955,4;240,6;96,1;495,8;1554;1013;184,3;428,5;151,3;265;4185;1016;2765;4008;3748;185,2;3277;1272;7710;814,7;3022;285,6;722,3;2365;2097;3707;206,3;5738;942,8;73,34;310,6;84,1;5571;732,9;277,1;164,2;205,5;304,1;557;601,4;26,38;220,6;1075;447;183,5;2744;1622;1894;1879;531,4;9322;7671;584,7;87,09;256,7;188,4;147;356,3
NA;5993;323,2;513,6;3097;504,2;152,4;556;214,8;3160;4829;1162;61,15;1218;116,5;124,7;3148;989,3;621;2533;5394;20,66;578,7;2073;839,9;1149;8570;71,03;5180;4138;6273;435,7;260,8;27,44;145,4;357,6;4902;1168;78,1;4280;2885;3022;413,5;287,2;4061;3612;624,6;481;407,9;7292;1110;368,9;4239;41,48;295,7;908,5;368,5;2040;145,2;21,48;3176;1172;395,1;1764;95,76;618,7;129;363;238,8;254,6;5024;2202;50,99;2614;67,4;2421;66,66;60,89;1499;4152;30,09;699,9;4887;110,1;60,57;685,6;257,6;1023;548,6;676,1;3560;40,56;201,5;573,1;2702;22,53;800,7;108,4;268,8;200,2;46,19;280,4
NA;25,83;1719;1571;103,6;250,7;282,7;47,75;1263;6950;484,5;337,9;34,3;1054;274,7;669,8;238;706,2;345,1;81,45;750,3;2803;51,63;3283;364,5;118,7;2860;246,7;57,27;3380;5015;117,2;879,3;4985;451,3;158,2;1932;99,42;1298;63,24;369,5;167;43,97;483,5;52,88;383,3;25,21;153,8;58,96;1367;2211;491,7;906,7;874,9;4354;23,73;1,492E+04;1036;1406;142,4;635,1;644,9;97,53;45,93;2509;2839;101,3;63,34;7020;457,6;832,3;395,6;730,5;359,5;449,5;7546;3210;116,7;252,2;4362;917;2400;216;2043;599,5;349;369,9;36,27;585,5;333,6;539,1;191,7;1050;36,21;99,32;366,7;110;595,6;882,1;46,64;402,1;6646
NA;99,22;3122;152,9;1922;283,1;145,8;333,1;5411;881,8;349,6;592,8;184,8;152,9;1007;4612;30,95;675,7;1437;1261;254,2;682,7;134,4;221,5;264,5;258,7;665,1;178,9;33,24;90,71;214,4;106,6;328;188,5;425,6;676,3;63,1;144,2;6995;1943;83,82;34,48;623;104,4;6071;26,59;224,1;103,7;740,4;5827;738,8;934,6;935,9;39,09;741,1;620,1;653,9;4324;159,4;8093;287,1;112,4;981,3;287,6;87,48;205,4;8798;4689;21,97;165,5;197,9;455,3;2,016E+04;233,2;4802;435,8;1130;536,5;372,7;95,28;270,4;107;134,7;872,4;687,2;293,7;1394;5767;2126;257,2;124,5;405,6;47,81;2501;2973;667,2;3208;128,8;239,2;7677;817,2;265,3
NA;111,8;1067;527,3;5955;720,1;1817;958,8;407,5;27,92;422,5;9337;561,3;2713;3345;346,1;29,13;188,8;7569;4666;507,7;311,5;263,7;1243;630,8;880,1;500,1;1576;419,7;5460;1786;148,1;27,13;2229;295,4;261,7;1558;580,1;30,68;70,12;4186;88,33;4158;58,24;929,6;140,5;620,8;956,3;296,3;478,7;185,4;291,9;152,2;460,1;32,45;1289;2516;6082;848,3;248,3;357,1;46,51;1925;590,2;60,06;397,5;1003;262,4;40,38;172,6;109,7;215,9;8422;32,79;831,7;149,4;171,5;345,8;34,3;779,9;37,49;285,5;695,2;3974;752,6;2635;205,6;283;5120;527,3;622;23,92;1829;43,82;801;71,53;437;2002;143,1;144;3326;874
NA;631,3;1025;32,18;208,6;595,9;21,86;4038;81,08;3729;2849;56,26;1460;3762;33,46;228,5;171,7;5784;50,26;555,1;460,4;30,77;5931;356,8;601,6;459,6;2774;171,1;34,53;1193;568,3;1163;1728;1182;792,7;484;25,08;431;170,2;108;5984;1866;287,6;327,5;409,3;390,6;201,4;197,3;992,9;246,7;580,7;751,7;3049;1981;3465;817,6;1298;1512;5676;23,07;416;48,58;339,2;26,7;37,79;82,98;93,32;85,71;41,74;558,8;2354;224,7;463,4;109,7;242,5;1,07E+04;56,4;5124;245,8;358,7;538,8;572,9;254,8;290,8;824,8;241,6;131,7;918;1050;7561;38,86;246,9;341,6;288,3;804;3152;2738;68,86;1337;5204;152,3;1070
NA;925,3;1231;104,5;2317;63,96;9215;269,3;147,1;6525;32,41;478,5;65,74;1162;1,515E+04;102,3;317,3;378,3;345,5;230,7;2432;701;26,04;3555;1223;1244;1419;30,93;7619;2285;155,7;38,77;7210;42,6;4597;1075;74,72;78,49;7049;24,07;1068;174,6;278,7;47,02;132,4;276,1;1121;334,5;1515;539,4;178,3;220,9;2198;4771;1421;5678;1192;585;366;45,12;1958;339;5409;326,9;382,5;174,2;703;330,9;41,41;1116;2684;36,04;659,5;532,8;5903;888,1;5952;1,086E+04;1,952E+04;681,5;528,1;619,7;1270;67,61;107,4;97,95;700,6;431,1;33,48;1430;785,2;1299;301,8;427,6;583,5;1034;964,2;38,86;85,24;218,6;598,8;104,8
NA;3338;299,6;6005;82,42;407,9;151;3582;142,6;49,03;401,2;369,1;28,96;119,8;5347;1,529E+04;259,4;50,59;413,2;267,7;828,3;221,7;112;395,8;5745;382,2;466,9;1791;1476;99,69;196;3478;22,37;69,23;45,31;1070;191,9;380,8;47,19;46,29;586,8;1640;28,7;124,4;123,1;7345;1416;428,3;991,6;393,1;2278;1184;1,206E+04;256,6;143;556,5;3700;928;486,2;126,1;547,9;2325;303;30,97;2514;1638;545,8;132,8;51,72;1,187E+04;973,4;271,2;4400;106,9;173,4;543,9;314,3;7206;1071;3033;278,6;35,44;770,3;132,4;742,8;251,3;58;239;378,2;2184;1701;687,8;385,8;26,5;563,5;394,2;178,4;1505;716,7;565,3;5852;1962
