init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;1283.303;7188.33;6605.274;4587.237;7388.379;7040.773;6422.315;10312.97;6646.474;1695.303;7320.627;2020.631;1191.595;2390.667;2860.347;9772.79;2336.039;7994.934;2392.651;12613.3;5814.845;320.2918;304.5747;902.8901;4441.359;998.1079;2684.866;3583.026;375.5303;4775.994;2490.463;2885.525;3394.116;375.2251;7470.932;1546.831;1378.979;2162.694;4091.464;3035.524;2356.334;10738.85;9940.947;2439.344;3143.712;3828.395;1119.724;11167.33;3716.392;5744.042;6871.09;700.3998;1278.42;4809.565;7792.902;6700.797;3401.288;764.9465;833.1553;4888.913;3076.571;2772.149;2708.365;310.2207;3014.313;3742.637;2351.604;13083.13;6358.99;2347.942;2803.736;11929.99;4628.132;5600.147;4477.065;12816.55;2722.862;11791.44;3179.876;234.6873;6796.625;10820.34;10983.76;8368.48;12555.16;3119.907;2011.628;5561.541;8466.75;712.9124;4824.519;1591.846;2098.605;4465.621;3371.227;2642.14;3581.958;3149.815;4338.207;630.3599;2550.127
NA;655.0798;711.0813;2390.82;8250.374;1881.314;8529.924;1253.853;7253.792;1904.813;9333.934;2606.891;2534.715;2525.559;10008.7;11389.97;4975.585;663.3198;6122.166;637.3791;10736.87;3801.996;3623.615;908.8412;1364.483;4307.535;1044.649;3602.71;897.0916;2858.822;7342.906;4275.644;3074.282;6514.787;2154.302;2446.211;7947.936;2324.595;3245.338;1201.514;1769.463;7713.096;7410.962;3196.509;1208.533;2101.505;5023.957;2556.841;8318.735;5936.155;2705.008;436.5673;5679.8;12279.89;1834.468;9716.483;6829.89;11535.23;1005.737;6727.042;3379.162;7826.014;2527.848;4652.395;9839.168;3593.402;10233.62;11775.26;10737.79;2293.924;5372.479;12992.19;3873.562;1546.22;3709.983;5098.117;4715.873;3934.141;12542.96;4271.218;6536.302;10572.38;1227.607;1160.009;9317.912;687.1243;5720.084;4058.352;11339.92;1809.29;8729.515;3918.272;2357.25;8160.345;3616.596;926.3894;1801.203;6423.841;1498.306;4347.82;2374.645;10350.35
NA;638.4473;8421.125;6655.935;5909.146;938.5968;4593.799;1025.727;2242.348;6006.501;3337.047;12042.3;11356.7;11525.16;1799.677;3635.212;9693.442;2867.672;5151.372;10450.76;1304.208;1576.434;2813.501;2827.54;8294.016;1405.683;1502.426;8805.201;6487.015;5350.811;4081.698;2824.946;575.4265;1436.964;3301.798;8406.935;2873.776;6140.782;2621.845;2000.031;1738.945;3688.467;1125.37;1008.942;1667.837;1932.28;7692.496;1125.37;7284.616;3332.774;2918.333;4079.715;3954.283;784.0206;9234.901;2902.616;4040.651;816.6754;1647.542;1421.094;10614.64;1957.61;1388.592;11640.83;10699.64;7851.04;944.0901;5791.65;9618.977;3267.007;5262.612;3372.601;12765.74;3854.488;8510.697;5426.649;2543.413;5733.818;2856.228;13695.94;5479.293;2302.469;12141.79;8213.6;6041.444;10102.54;661.4887;1958.983;4950.713;4140.751;3819.544;5867.489;5684.53;4788.812;548.7228;623.0354;1389.66;3492.996;3458.968;10069.74;1626.637;6838.436
NA;509.0488;2337.718;1383.404;10137.64;4449.141;9057.131;1535.844;10627.92;10687.58;891.9035;9755.242;6566.516;2406.69;12504.2;7499.771;10386.21;2761.62;1624.653;837.1227;3142.949;2163.305;1176.641;2932.676;4004.334;1602.527;6795.557;1865.597;1829.585;1726.432;2375.866;2648.702;2652.516;3672.75;3737.602;2465.896;4156.164;3309.732;2205.573;2787.103;4352.855;9801.936;3700.827;11110.11;9978.027;10167.7;5665.609;1002.075;7775.506;2075.106;1169.622;11470.23;13245.03;6876.736;2750.328;10486.16;656.1479;7747.276;4398.786;7430.189;1930.448;4774.468;6478.012;4280.679;3122.501;1546.22;3525.193;5549.639;3794.977;3690.146;5831.935;6298.868;3145.696;8559.526;3279.062;6424.91;5690.634;12790;6004.364;2060;4708.701;1818.445;2986.999;4467.91;10125.58;10395.37;1384.014;7149.724;8693.809;314.3407;1009.858;4873.806;3162.786;5017.09;7957.396;8948.027;10782.04;3751.793;943.022;6658.834;1200.14;7270.883
NA;976.5923;1938.688;2950.682;2076.937;1941.435;11002.08;8215.278;5027.62;3438.978;3328.654;6314.89;5204.627;1807.001;2900.632;1352.275;5415.662;9906.461;6639.607;11447.95;714.4384;1322.672;572.5273;3374.737;896.4813;1965.087;3457.29;1056.246;2956.328;1723.991;4087.192;1566.668;889.9198;5919.981;6152.074;445.8755;3885.464;3205.664;1989.654;2036.5;220.3436;1894.437;1757.256;2535.478;10557.12;3644.826;6194.495;2437.056;12282.94;4135.411;9429.609;8329.265;5904.569;3391.827;1266.823;5609.607;2799.768;1374.706;533.1584;954.4664;1513.871;1406.903;4258.858;8715.629;6362.347;3277.078;6116.063;8338.115;2252.876;320.9021;2929.625;6753.594;6463.668;5550.707;6949.675;8922.087;4183.325;1973.479;9496.75;10619.22;2806.33;8971.374;10528.73;1492.355;11888.94;1543.626;560.9302;10688.96;3872.646;7005.677;1921.14;2300.943;1104.923;5813.776;7519.608;4651.937;2531.663;7083.499;1623.737;1010.926;3778.344;6758.172
NA;1469.161;11712.09;10377.36;1890.927;7682.73;874.0502;327.7688;1991.638;1230.049;2180.7;1467.94;2073.428;1885.586;6020.387;4849.544;12624.9;2360.302;5100.559;913.7242;1080.05;471.9688;3511.612;3178.503;3096.561;703.2991;7419.355;4705.649;1946.165;5776.544;3647.573;5914.792;2166.051;505.0814;240.0281;1084.781;2220.527;213.477;6171.606;2197.943;1155.278;1958.831;3643.605;1877.804;1689.963;10461.29;1523.332;2867.519;3942.229;10639.82;4510.331;1516.007;1490.829;8803.064;909.6042;1002.533;4172.644;5176.397;7179.938;3416.853;937.2234;3148.595;9637.746;6376.232;1710.715;5166.631;11713.46;4297.006;3478.5;4052.248;2261.269;12432.78;9474.624;2912.229;2687.002;13586.08;14046.91;2883.999;12022.77;2642.75;7725.151;13708.3;1236.61;12340.77;3192.847;1704.001;4587.39;6943.876;2483.444;2778.71;2828.456;4176.458;10261.7;4946.135;1357.006;3052.919;5024.263;6640.065;4511.551;5150.151;5939.818;870.0827
NA;8279.978;761.8946;8709.983;11216.77;5221.412;1208.228;1533.555;1622.364;9517.655;8060.396;1756.646;2062.594;1396.68;3907.895;6210.212;2576.983;10371.41;8142.034;9191.564;11378.22;3245.338;1225.471;1920.377;566.8813;1872.158;2909.94;5736.259;3254.799;5637.99;4052.553;1998.81;6541.032;5296.793;1136.509;7643.056;1762.902;5166.326;3148.442;2717.216;2493.667;9877.316;2773.675;2113.102;2054.506;2326.579;8741.722;6223.792;13144.17;7266.305;1392.255;4296.701;9788.202;1046.938;1813.105;8362.225;3372.601;5471.664;1353.954;5534.532;8728.294;941.6486;1905.881;3323.771;3856.167;1089.206;12601.55;3419.447;12485.28;2291.94;7225.257;2112.491;1288.034;2581.408;7660.756;1705.832;1431.929;2974.334;6145.513;1971.038;10527.82;3719.444;13188.73;8946.501;2487.564;2260.811;10544.91;3544.878;578.3258;4272.896;5354.473;8980.683;4101.383;8514.665;5831.019;4267.098;2326.731;528.7332;1127.964;2460.86;9462.569;2604.907
NA;512.4058;1278.268;6803.034;10820.64;6881.466;1194.952;3562.121;8203.07;2080.6;3690.604;219.4281;1983.245;2312.54;1538.438;2097.08;6294.138;4391.919;4101.23;3188.574;12786.65;3322.093;722.3732;3335.978;6771.6;660.268;3675.802;6794.184;5184.942;2593.463;2977.233;4332.103;7437.667;3949.4;8925.443;8546.557;2588.122;6751.763;3105.411;4126.103;7529.985;2713.401;2168.95;1038.392;1105.838;9075.747;2133.396;5839.564;10921.2;10733.67;10783.87;1695.303;6215.553;2774.133;3651.998;5439.009;1071.352;892.819;1205.329;393.994;1616.566;8433.638;3198.798;3104.496;3320.872;1229.591;2635.426;2621.235;4877.926;4390.088;6253.854;11748.56;7338.634;6955.321;2554.705;2278.665;3585.62;2658.315;11079.75;2531.51;5399.182;11443.53;5620.136;3711.051;13460.34;11133.31;2543.565;1681.57;2550.279;9350.566;1465.194;7015.9;813.3183;692.3124;9364.452;1800.897;7173.071;630.9702;1813.563;3135.472;3490.86;4338.969
NA;9097.11;2274.697;1608.478;2264.168;4779.199;2507.096;2440.565;3982.361;1640.675;6039.308;8483.23;1355.938;11097.9;8959.167;3089.694;2804.499;7101.963;1544.694;3366.344;10770.44;3425.245;1062.044;1620.228;1177.404;4038.972;1392.865;3179.266;3510.85;4348.125;2058.931;3178.35;2861.416;7408.979;7187.109;3259.682;2869.808;3315.836;6583.606;6150.853;1535.692;1523.637;5032.502;13174.08;3800.47;9512.62;1334.88;13113.35;1407.514;1244.24;3237.251;1077.609;1631.825;1413.77;2484.512;1074.252;877.102;9105.045;1309.092;8598.438;1071.2;3529.618;2555.01;8765.832;8381.451;1710.563;8278.299;6617.176;3660.695;2055.879;2740.867;2453.688;5527.208;6916.41;14284.65;6267.586;11394.09;3347.27;4315.623;12429.43;6121.556;9008.302;3896.604;802.1791;2791.833;10445.72;1124.607;2324.137;5157.323;2711.875;992.1568;10132.3;7505.417;9810.633;1104.77;1970.885;1076.541;2946.104;1543.931;3024.384;2706.534;4371.929
NA;1900.235;9837.642;1192.053;8028.962;906.705;7684.104;2012.696;961.9435;1564.226;5834.376;3706.626;8778.345;6934.264;5372.937;5970.336;1874.905;5713.065;9802.546;2251.808;9197.517;6194.953;1613.208;7040.468;219.7333;1088.443;2209.54;6388.44;2514.42;1596.881;4834.438;4629.353;7620.93;1932.127;1634.419;8090.915;2311.777;5039.979;4597.156;1993.927;5342.723;8056.734;7794.275;388.8058;3118.839;5739.616;6468.093;4733.421;2230.598;7748.65;1061.892;7418.745;8659.475;5017.854;531.3273;1768.548;11288.34;1939.909;3523.82;6908.323;482.9554;4874.722;601.5198;11418.81;2396.466;2236.396;7462.539;9134.343;4832.606;3098.697;1869.717;5312.968;3885.312;3970.153;7121.952;1992.859;5442.061;2716.91;6360.821;11798.61;4077.578;3576.312;2383.343;4616.383;4572.436;13632.01;4963.226;9089.022;906.2472;729.545;7850.582;6317.179;2309.488;1789.911;2811.518;3385.113;3799.25;3853.267;2221.595;5210.425;7327.647;3666.799
