init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;120300;166600;111600;72360;132100;141100;71870;165400;185600;86830;276800;198700;111600;184800;480100;54400;235400;121400;1522000;198500;NA;128500;389700;187700;128500;565100;NA;130000;144600;125200;184900;148200;156800;733800;202100;152800;106600;95130;135000;711300;98610;160300;146700;82930;194300;98050;188300;151900;257700;332500;113400;NA;119900;NA;91190;54060;NA;NA;NA;NA;NA;194800;132900;261200;203100;64290;269300;214000;184000;153500;190700;135600;197300;198400;15490;88090;158300;197600;118900;147100;196700;595300;277600;232400;NA;NA;118100;118600;NA;158700;NA;126100;1075000;171300;137200;266100;199200;166100;198900;75690;56970
NA;256300;156900;80820;297900;46440;138200;126700;140500;91630;240800;201100;443900;254800;63470;106000;197800;471300;NA;106800;18390;NA;116800;17190;63580;158200;85830;NA;103500;491900;250600;767600;168600;79780;142400;158600;761100;88730;175300;223700;185900;275900;260500;212100;391400;198000;184500;195500;122100;1812000;128300;81550;NA;117400;NA;97060;207200;NA;NA;NA;NA;NA;NA;127600;119500;344300;444600;196100;62670;249900;227500;53940;91690;19460;249900;34190;17110;1353000;221900;491100;189700;1475000;747900;NA;275900;NA;NA;102100;92620;NA;637000;NA;184400;330900;63770;171000;67430;59590;149800;123900;203700;119200
NA;96110;111600;98270;147600;433700;143600;313700;80530;143100;184800;58660;969500;336500;341400;489200;181800;NA;NA;71760;230200;NA;224700;181400;114700;78220;171900;NA;1660000;1747000;233000;148900;290600;139800;145700;161300;329700;17330;383400;144900;187100;603500;207600;237100;142300;191000;362800;271600;104700;90740;505600;153900;NA;271500;NA;170900;36500;NA;NA;NA;NA;NA;NA;155700;112100;346000;163800;95940;121800;106600;237300;174800;119200;95260;88260;293200;184400;93970;85640;202000;1216000;156500;153100;NA;249800;NA;NA;NA;203200;NA;254700;NA;134500;150000;75680;244600;380500;123300;284500;100900;235500;194400
NA;143000;147100;267200;112300;156900;228200;115800;110600;186200;229400;74830;24230;149400;159000;253300;71390;NA;NA;NA;31290;NA;406000;105800;2558000;NA;217000;NA;179900;114800;74400;147000;153800;96740;246700;227800;15910;146800;159500;277100;407300;110100;220600;62740;163500;76460;195800;168000;156600;741300;136700;162700;NA;111300;NA;96900;124500;NA;NA;NA;NA;NA;NA;98250;183200;269400;217900;100800;229800;193000;655200;91860;137200;184900;184200;92510;119100;134100;295900;58200;204500;154600;177600;NA;210400;NA;NA;NA;367400;NA;277400;NA;238300;279800;83590;107500;169900;238900;151200;177400;86190;148400
NA;356600;188000;148000;115100;362400;131300;68480;197200;166000;162400;903700;415000;207300;397200;231500;622600;NA;NA;NA;NA;NA;304000;68170;153800;NA;115000;NA;157700;112300;104700;208400;110100;212900;168900;137600;188800;219000;232300;261200;168600;158100;275500;171400;185500;160000;401700;106800;251500;126000;322700;123600;NA;136900;NA;430900;360500;NA;NA;NA;NA;NA;NA;169400;259300;NA;4686000;20610;128900;72660;115000;273700;194400;140600;206500;351700;174100;156400;97060;913800;211700;302100;157900;NA;140700;NA;NA;NA;NA;NA;266300;NA;228200;132700;221000;179900;283200;174900;982900;895800;207100;81370
NA;88950;636600;132800;49030;129300;175300;121600;200000;88520;63220;94000;141900;223000;209200;438300;523600;NA;NA;NA;NA;NA;143400;94590;163900;NA;126100;NA;74600;129000;NA;188300;535800;205400;123500;126100;130900;129800;70350;102500;81810;248000;71300;144800;134600;236000;294600;44270;156400;110100;280200;122200;NA;329100;NA;108000;NA;NA;NA;NA;NA;NA;NA;230200;343800;NA;172600;241500;255400;134100;587300;219300;155600;64730;102900;164000;82320;97360;215000;156900;119600;305700;164100;NA;372100;NA;NA;NA;NA;NA;354800;NA;345400;263800;177800;513500;97940;123100;190500;33850;210700;152700
NA;NA;138200;135400;92850;603400;184400;399700;103300;185500;232000;230700;47650;191400;190400;82640;105800;NA;NA;NA;NA;NA;64340;97260;37760;NA;123400;NA;222900;NA;NA;341700;115000;183400;116800;301800;144700;132400;321700;136300;186800;138100;141700;485100;303200;193700;68500;220500;128700;384100;114000;140400;NA;NA;NA;102600;NA;NA;NA;NA;NA;NA;NA;270500;290200;NA;153000;214600;203500;710200;304000;23580;111000;332800;212100;76150;39140;75610;116300;152200;82910;174400;155200;NA;NA;NA;NA;NA;NA;NA;329500;NA;171400;149100;107700;144000;48710;71350;161200;110800;144400;197000
NA;NA;146100;337500;151000;361600;442600;429100;238900;201200;135700;124700;160200;135600;107400;441600;233800;NA;NA;NA;NA;NA;371600;93020;57360;NA;163700;NA;243000;NA;NA;198000;265300;262400;1757000;232900;360500;186300;265000;149700;84710;768300;231600;132300;113800;293100;155200;134700;72510;71990;815000;NA;NA;NA;NA;115300;NA;NA;NA;NA;NA;NA;NA;262800;135000;NA;188000;179700;161100;259800;359700;102700;3736000;211500;156900;64290;138600;97300;194400;104600;99150;196500;171800;NA;NA;NA;NA;NA;NA;NA;NA;NA;69340;280800;193200;142300;301100;29140;245800;221200;43180;124400
NA;NA;23120;155200;100000;571000;165600;189900;214400;279200;138500;571700;237600;107400;353600;172800;209700;NA;NA;NA;NA;NA;299700;77640;241200;NA;135000;NA;130000;NA;NA;436000;215600;248500;64140;368400;618900;181300;179100;221800;296800;383400;157300;57380;119800;152400;149800;157200;324100;170700;188200;NA;NA;NA;NA;578800;NA;NA;NA;NA;NA;NA;NA;39840;283600;NA;208600;175900;334400;211800;295000;130400;75440;467600;308500;195200;218700;223500;146400;153600;578700;211400;676500;NA;NA;NA;NA;NA;NA;NA;NA;NA;309800;969200;1022000;132400;131900;137200;256900;40480;199400;262600
NA;NA;279000;234500;170100;466100;133100;134100;583900;256600;242800;394300;177300;32540;177300;176200;124900;NA;NA;NA;NA;NA;NA;109000;75960;NA;203500;NA;141900;NA;NA;77730;246000;145900;126600;275600;253000;146300;120000;186000;175900;268000;179400;133700;121400;165800;135500;102800;127600;300800;283100;NA;NA;NA;NA;161300;NA;NA;NA;NA;NA;NA;NA;246400;240100;NA;73640;145500;216500;184400;172800;157000;78090;186700;95890;258100;155300;248800;450400;206800;292000;150100;120500;NA;NA;NA;NA;NA;NA;NA;NA;NA;1188000;122100;193200;150500;261100;136100;188400;129100;249200;143000
