init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;2186.194;1767.327;3456.527;511.3376;1574.45;896.4813;765.7094;1873.074;170.7511;473.6473;2381.817;2572.253;965.9109;996.1242;2382.122;1839.351;1647.694;394.2992;8553.575;9186.225;393.6888;750.145;3314.768;178.6859;1274.3;531.785;190.2829;2728.66;583.6665;6670.126;1135.594;645.1613;670.4917;3312.479;357.6769;417.188;153.3555;14613.03;481.5821;3384.045;2170.171;9897.764;2422.254;7353.893;1676.077;533.6161;621.662;491.1954;213.0192;5473.495;711.3865;325.4799;1163.366;10049.75;995.3613;317.3925;3092.898;1282.235;925.1686;2501.297;791.4976;386.3643;802.942;638.4473;337.6873;245.8266;3349.712;905.179;355.6932;323.8014;606.5554;3176.062;558.4888;225.074;414.4414;3160.65;283.517;4679.25;3022.706;1574.603;987.579;562.1509;230.7199;3177.282;2872.25;911.8931;17939.85;2155.37;6329.082;1056.551;3939.94;840.3272;5884.427;372.0207;392.7732;493.9421;880.1539;515.9154;243.0799;789.2087;2049.776
NA;27167.27;307.3214;1560.106;1967.528;461.7451;5100.711;1741.386;9575.946;932.7983;234.5348;1952.269;967.2842;431.5317;175.4814;1027.406;478.8354;4567.095;5637.379;370.7999;1490.677;295.877;2414.014;356.3036;315.2562;536.5154;296.4873;850.0931;1693.777;433.0577;11225.32;299.234;1511.734;402.6917;7982.269;353.8621;1805.78;1712.394;211.1881;527.5125;2731.102;861.9954;25537.28;3660.238;182.8059;1703.849;3482.01;1509.293;2551.195;3076.266;3385.113;750.908;418.714;584.8873;223.2429;318.1555;500.8088;1641.286;2900.174;616.3214;5311.747;702.6887;3178.961;927.4576;626.545;2528.916;2209.54;7448.806;518.0518;13148.75;205.8474;9820.704;2274.087;577.4102;527.2073;349.8947;4704.124;515.7628;1002.838;859.2487;1019.318;725.2724;265.6636;344.7066;1375.317;18798.49;11040.07;13843.04;1869.411;911.7405;1243.477;1042.512;375.6829;2783.594;5618.763;166.1733;499.8932;173.6503;142.674;179.4489;519.2725;4736.32
NA;475.1732;2292.856;1088.443;567.0339;3387.555;711.9969;5597.248;854.8235;784.1732;421.6132;1332.133;248.4207;901.2116;7532.121;505.8443;2826.167;252.2355;6054.72;8242.287;9609.059;367.2903;879.5435;289.3155;407.8799;2558.519;2532.579;807.9776;23202.46;224.4637;512.1006;1900.083;510.4221;608.3865;25267.04;396.8932;1139.409;1790.216;1956.847;1420.789;11825.92;3249.458;1443.831;9942.473;2936.339;5252.388;545.0606;520.0354;317.0873;12158.73;17498.25;543.5347;123.7526;287.7896;1327.708;8885.617;1654.408;5563.83;243.3851;322.8858;12222.82;6290.628;520.7984;865.5049;974.7612;10251.02;316.477;784.0206;664.5406;679.1895;195.0133;217.1392;615.7109;310.3733;251.9303;255.8977;682.3939;1010.01;541.8561;5329.448;273.4459;331.1259;2263.1;6884.061;531.1747;763.7257;2468.49;1199.988;4113.438;465.2547;168.0044;321.0547;368.2058;908.6887;15934.63;307.6266;585.4976;660.268;746.6354;1645.711;1270.18;1513.108
NA;1632.283;243.5377;5376.904;2033.296;664.8458;177.7703;12731.1;2063.814;410.0162;382.0918;6161.229;2614.979;4444.258;598.0103;2563.708;1054.872;631.2754;1019.471;10705.89;523.0873;4054.842;1516.007;951.7198;1276.742;1516.923;258.4918;355.3881;328.8369;18979.92;26448.71;487.6858;1317.026;2226.936;768.9139;2126.835;340.8918;1873.684;286.2636;2278.817;9411.299;189.8251;1439.406;3817.408;776.6961;1054.415;5552.538;481.5821;1076.541;684.8354;9339.885;12077.4;194.0977;10889.31;5200.965;575.4265;1125.065;731.5287;738.3954;4828.333;7370.373;4631.489;855.8917;360.7288;336.4666;363.0177;425.1229;456.8621;3842.586;198.9807;3327.433;620.8991;2748.955;275.277;3396.1;4172.491;2635.426;852.8398;344.0962;453.3525;1907.712;470.2903;193.4874;545.0606;227.5155;4822.535;1062.96;832.545;207.8311;958.1287;1158.177;1569.567;1709.8;827.2042;171.9718;2616.352;9412.214;21020.23;4397.565;219.1229;848.5672;613.2695
NA;1109.5;827.662;5044.1;147.0992;22535.02;1425.062;23435.62;494.8577;4218.574;1249.58;229.8044;366.9851;848.8724;1981.109;3930.632;1390.271;1296.274;441.2977;633.4117;328.5318;813.9287;1169.775;1856.746;539.2621;1811.121;29168.98;346.0799;3384.656;459.4562;12393.26;11321.3;522.6295;363.0177;267.037;191.9614;464.034;26176.34;8203.528;2264.931;180.6696;4481.796;2672.659;635.3954;191.9614;837.5806;3770.104;178.0755;545.5184;24750.05;1886.502;17843.87;10149.54;24871.98;13347.12;170.9037;1098.209;787.6827;397.351;7825.099;14359.88;1598.254;236.5185;420.0873;165.1051;2182.989;284.5851;8127.842;458.0829;2626.118;641.1939;1473.891;16252.02;12238.38;483.871;14450.82;8313.09;10698.11;1250.801;1636.555;2526.322;1072.573;1111.484;1067.08;332.3466;1857.357;585.4976;251.1673;2222.663;1782.434;215.0029;189.8251;13451.03;3476.821;264.7481;205.5422;5081.79;1480.911;824.305;488.9066;1510.971;17034.37
NA;9966.43;3427.839;3479.11;406.5066;890.5302;633.2591;251.4725;430.4636;1662.496;710.3184;976.7449;7238.838;628.2235;508.591;254.677;290.0785;326.7007;461.8976;446.791;386.2118;2156.591;935.6975;1111.942;231.1777;150.3037;440.6873;896.0235;534.0739;907.468;1658.223;25746.79;386.9747;5028.84;2403.18;446.1806;241.0962;1741.691;235.4503;614.7954;293.7407;465.4073;1209.296;4642.171;1714.53;1009.858;286.5688;1266.366;21828.82;384.5332;1393.475;409.5584;329.7525;17714.32;2143.62;589.3124;372.1732;1246.223;1144.292;416.2725;3080.844;3848.079;341.3495;826.5939;284.2799;402.3866;390.7895;435.4991;9436.934;177.7703;199.2859;1441.542;382.5495;1246.834;338.1451;276.8029;5520.341;822.6265;2946.104;437.4828;2073.123;288.3999;372.3258;193.9451;190.7407;1121.25;302.591;564.1347;2414.625;881.6797;402.6917;989.1049;5640.431;533.4636;4534.44;93.08146;8266.549;5686.972;194.2503;4249.397;22525.87;174.2607
NA;2125.462;680.5628;185.3999;500.0458;685.2932;26306.8;9019.898;2056.948;2932.524;2981.353;628.2236;2154.454;649.1287;3406.171;7417.982;4946.44;3994.72;804.1628;906.8575;486.0073;915.2501;2798.7;1927.397;27601.25;429.548;1274.606;5519.73;195.7762;1122.623;4527.879;518.2043;357.6769;1229.133;807.5198;424.3599;750.7554;657.9791;6781.061;4472.183;766.0146;495.6206;4317.606;2430.952;239.5703;2269.814;706.6561;674.3065;1525.773;432.9051;591.2961;1806.238;15063.02;10071.26;10218.97;1332.896;359.2029;2487.259;1305.734;411.5421;3019.654;22436.29;7551.653;211.0355;5539.72;3701.132;7837.154;24811.86;4248.177;255.8977;9114.811;1121.708;5703.147;368.0533;142.9792;761.2842;564.8976;2166.662;190.4355;531.9376;378.2769;2804.956;525.2236;379.6503;782.342;876.6442;886.5627;310.6784;1314.737;12290.72;5159.459;308.9999;18391.52;826.899;184.0266;790.7346;1057.466;538.3466;1023.133;1202.734;246.2844;155.3392
NA;1175.726;812.2502;159.917;379.3451;313.2725;332.8044;1236.457;337.2296;536.9732;471.9688;128.4829;468.6117;2403.028;7332.225;1861.782;8712.729;220.954;3116.703;547.9598;477.9199;647.4502;1505.631;471.9688;1214.942;1254.769;825.6783;907.7731;18348.8;319.6814;14609.52;5657.674;374.4621;225.2266;1390.118;350.9629;6865.75;242.6222;637.8369;302.4384;8052.004;663.3198;345.7747;516.3732;340.8918;1776.33;1025.269;2401.044;8823.207;513.4739;505.3865;8097.629;11869.72;3916.135;5319.224;262.7644;614.1851;14859;4583.27;451.2162;340.8918;17167.27;397.8088;1573.382;6431.013;1930.296;1284.066;381.634;260.6281;726.3406;3361.004;3036.592;324.5644;462.3554;3272.042;257.2711;13311.11;16726.13;895.2605;632.9539;940.1227;195.4711;852.0768;174.5659;1313.822;1913.205;214.0874;6763.513;3337.352;3091.83;1678.06;255.1348;797.7538;119.48;840.6324;260.9333;682.2413;876.9494;2269.051;1026.643;295.7244;237.5866
NA;515.3051;5405.591;883.9687;8642.689;826.5939;663.9302;3802.759;3124.638;410.3214;2734.306;192.4192;3761.712;627.308;914.3346;1079.745;3852.046;538.6517;782.0369;4612.415;1827.906;2872.25;2205.268;435.8044;949.2783;2495.041;424.8177;558.7939;765.2516;171.8192;1323.588;636.0058;22562.03;306.8636;1032.594;9058.81;6142.156;534.0739;274.514;456.0992;450.4532;3998.688;2643.056;319.071;356.3036;1644.337;6299.631;505.6917;548.5703;1486.709;9504.685;4893.033;924.5583;411.2369;14380.32;776.6961;468.154;12729.12;121.6163;16893.22;1887.875;3635.365;1854;1141.698;334.1777;11565.14;385.4488;307.7792;3249.153;1959.136;191.6563;2474.136;502.6399;308.8474;3194.983;2220.527;362.8651;911.8931;2560.808;437.3303;10445.11;1935.789;952.3301;390.3318;363.4755;3289.896;4549.242;8968.627;9058.352;1570.177;5876.034;1613.514;2052.065;280.7703;423.1392;1239.052;192.2666;1069.521;20744.35;13704.79;980.5598;405.2858
NA;1341.899;1285.287;350.8103;506.1495;11674.7;11713.77;282.754;287.1792;376.5984;671.4072;4854.732;768.6087;424.3599;177.0074;2119.053;3158.361;672.3228;644.8561;987.2739;1820.124;6423.079;1005.738;3600.269;831.6294;300.6073;546.7391;1512.955;204.474;1417.432;1554.918;19774.32;206;628.071;3016.907;3947.264;540.1777;6371.96;11920.23;198.5229;476.2414;204.7792;177.7703;275.1244;3058.87;1653.035;271.3096;589.465;2351.451;11249.89;7366.863;329.5999;1530.656;8415.938;1121.25;16116.98;2151.402;2697.531;1732.841;6791.131;2963.195;282.6014;7041.231;1103.549;169.8355;8113.499;362.5599;2123.783;707.7242;450.4532;2931.608;2860.958;621.662;529.191;686.0562;131.3822;1700.644;2512.131;454.268;257.7288;332.8044;19158.15;1329.081;810.7242;2782.525;1144.139;955.8398;10105.14;11121.25;767.0828;155.9496;550.0961;13982.21;636.0057;1574.755;6605.884;1132.084;897.8546;2240.669;170.7511;1557.817;182.3481
