init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;74587.55;12538.68;13124.33;201645.9;50166.02;39191.72;18480.33;72370.23;64331.8;19909.36;66585.74;48962.68;97517.48;23960.85;541322.7;101028.9;57249.37;70463.88;138438.4;61876.74;49547.41;13588.52;118991.8;35117.19;25178.84;18903.17;52698.45;12236.09;54992.83;41754.97;51798.77;47403.49;74165.17;166768.1;132600.3;87730.8;57707.91;66653.65;47747.28;141245.2;2638.02;21473.89;37251.35;95640.13;69785.77;152078.9;35599.84;63229.32;23223.67;46318.4;45098.12;11851.25;36324.5;44233.07;30590.08;28288.98;97215.65;48708.77;64194.01;163956.3;62956.94;70938.3;65787.08;215728.9;72380.3;46821.65;133490;21605.28;176349.1;57510.61;66628.77;98089.24;107301.6;112843.3;152697.8;80431.38;51238.14;70311.75;130214.6;38360.24;NA;160904.9;96197.7;47553.18;189788.4;220494.3;164357.9;31949.07;57179.79;114741.7;13830.23;24430.68;65864.74;25553.46;38742.95;34696.19;56321.3;92179.95;132614.8;115496.2;28846.86
NA;37176.28;37243.27;17964.88;183366.7;12491.68;49527.57;8982.514;40256.36;31205.18;100116.4;31647.39;35290.39;70683.01;46312.14;26043.73;30531.33;83528.09;92487.41;32889.04;135059.1;29416.49;70847.05;59754.02;18076.72;62004;69009.07;17826.01;46809.14;40979.49;26871.7;25999.48;46859.65;168043.2;105711.2;81857.05;134066;110856.2;97395.86;106962.5;62363.36;31909.7;98033.09;45406.81;133739;154670.3;123650.8;33818.17;240306.4;62896.82;14859.31;19306.01;113233.3;9345.989;26542.87;205983.6;199246.7;169469;62533.5;59224.53;33386.95;47835.17;53174.54;158619.5;42453.84;184000.5;114229.9;183282.1;23494.68;136092.7;144983.8;151622.8;44814.45;46710.26;164799.2;152868.8;53830.53;97149.12;32093.11;134444.3;25796.08;NA;12940.76;237243;160987.3;18937.04;43923;37998.6;19263.44;132653.1;30678.28;52563.4;48657.8;25464.8;44171.73;113220.2;73161.72;13093.66;164224.7;69377.58;83978.09;124448.8
NA;91558.28;8816.95;68634.45;46882.08;50968.05;159029.8;56040.53;82856.99;63834.5;53608.66;116714.5;116408.7;46249.73;90063.79;29335.92;367360.3;69230.78;102478.1;45942.87;127798.3;68253.43;73399.3;45327.92;22564.47;23646.2;62492.91;48962.52;47058.32;7821.437;33797.27;59686.12;45499.89;169588.6;50128.64;NA;173653.2;108444.6;135823.9;58796.5;110326.3;64818.11;99683.53;80818.97;71729.03;161035.2;48855.41;77254.1;247490.5;113151.6;66187.78;137352.8;155687;37254.1;32173.07;35738.4;55104.99;32608.27;18250.68;27502.98;93598.14;25406.51;72259.45;28370.31;20524.16;95865.2;60552.39;25010.68;135289.3;95380.27;61004.98;129118.5;128058.1;60716.88;115834.1;69583.58;NA;78287;36753.14;28222.15;107435.7;NA;28892.94;63619.8;13658.25;36491.75;148099.8;45812.1;64781.95;85038.91;33894.01;137633.9;25477.16;180798.5;170345.2;45890.68;40108.34;41877.96;61653.8;67690.66;63233.13;66184.58
NA;61934.88;97561.27;63166.76;38130.59;15872.98;62703.03;33736.23;122819.9;12036.04;152604.2;80305.19;137803.9;30356.3;103784.1;130319.4;135023.4;62635.58;31448.26;NA;33159.43;41605.28;102159.3;66956.09;54057.59;19963.68;73601.8;96974.55;NA;147592.9;157152.8;109404.9;55662.71;84344.62;69185.77;NA;101324.5;50157.48;131224;149165.5;53491.63;25627.62;64800.87;177771.4;68709.07;129922.8;136021.5;80591.45;69035.31;81843.17;34871.67;70386.67;96723.38;91358.84;73713.34;162307.5;122182.5;33655.81;74112.07;109851.2;81696.07;49174.02;35262.92;116180.2;133410;145322.6;109870;130150.8;100718;173427.1;93406.48;232257.8;114571.5;199087.8;64439.23;87724.09;NA;NA;227756.9;135693.7;129614.1;NA;138968.2;39577.02;95837.59;94216.29;144174.3;50755.64;NA;45221.57;37303.69;44785.15;174888.9;40808.74;34032.72;16889.71;54230.17;45793.94;180757.3;NA;91526.7;66788.23
NA;173941.2;19565.11;139805.9;14618.21;34641.87;24345.99;56104.93;234072.1;106780.3;107647.5;113139.4;75334.48;72788.94;38434.71;107783.4;119585.3;54045.38;43939.79;NA;44848.48;144935.2;83356.73;72515.19;67052.98;16488.69;61434.53;67428.82;NA;29808.19;50556.51;98958.1;88941.47;51442.61;47135.54;NA;128230.4;87300.49;46399.28;109309.8;45407.58;67312.55;59290.91;212571.8;120958.4;44022.8;126245.3;140121.6;236533.3;556795.9;16323.13;115447;25780.97;77392.66;40423.9;42272.87;62768.64;24536.58;81569.88;85694.45;208287;89517.35;68738.37;16973.79;32643.97;200407.3;82003.85;82339.86;111054.9;105973.4;122833.5;159341.1;54577.48;137433.3;48688.77;127623.8;NA;NA;110628.2;53233.29;32936.95;NA;188105.4;88892.48;79516.59;NA;77947.18;44813.23;NA;32727.59;NA;30613.42;52893.92;27472;46481.98;40223.09;NA;200552.5;33433.95;NA;108108.2;94202.1
NA;32288.58;72222.97;108513.8;29445.63;122203.9;96171.45;22944.43;97777.04;52608.11;73161.72;88405.11;111552.9;58963.9;29029.05;92043.83;99029.37;90921.05;143757;NA;63070.47;35874.36;31870.33;33236.03;54307.69;76789.15;71333.05;110841.1;NA;24318.37;44022.8;51466.42;57212.14;NA;81155.13;NA;50807.21;77166.66;46259.96;145483.6;34545.89;136363.6;85128.95;59842.22;106000.6;136661.1;116644.3;77367.33;174718.3;212901;68562.58;38642.23;95257.43;25439.77;21899.47;137606.8;68829.62;194912.1;59896.85;57510.15;64662.62;53287;155391.6;57789.24;46791.13;32168.65;43998.38;80969.88;32644.28;45122.38;30294.2;160409.6;87413.71;135434.9;42912.38;65415.82;NA;NA;149024.5;322908.3;162756.3;NA;218112.3;198960.7;173594.8;NA;35114.6;78703.27;NA;55617.39;NA;69212.78;48034;96710.11;NA;44859.77;NA;62874.7;196915.5;NA;134012.9;183726.9
NA;42927.8;12301.25;21995;119669.6;58261.67;16851.86;205390.2;44363.69;46189.92;33926.21;12767.27;74573.05;100024.6;113083.6;54605.25;119223.2;NA;67416.91;NA;131725.7;32141.18;66235.55;88732.42;74200.73;64132.82;20407.58;185477.3;NA;27204.96;96701.72;63651.85;31129.64;NA;69738.16;NA;214977.6;122208;249118.6;135559.1;118076.9;100977.4;49330.12;73448.75;119544.5;37239.14;33523.67;212368.3;97938.94;199950;50889.01;160528.4;21277.96;48886.38;90208.6;25712.91;17383.04;30183.11;85218.82;48896.76;24776;86612.91;168552.4;48729.21;44420.3;200991.3;33544.42;74774.32;126364.2;39265.42;143221.1;28048.34;106164;126932.6;55650.35;60059.66;NA;NA;77450.48;NA;153464.9;NA;122210.2;39348.28;33465.68;NA;32020.33;159756;NA;41805.48;NA;49698.94;159906.3;45568.41;NA;102577.4;NA;86177.26;28137.76;NA;129294.4;18216.5
NA;49472.95;41387.53;45474.87;166445.1;13149.21;141223.6;118587.3;65921.66;108645.7;107480.9;55418.71;97021.09;84015.78;109689.8;111444.3;127668.4;NA;210398.4;NA;19964.14;133069.6;89428.09;143963.8;37989.29;62766.5;47206.03;123103.1;NA;34917.3;21982.33;128166.1;148318.6;NA;127049.6;NA;41011.08;138909.4;105860;39900.97;80142.22;87762.39;91879.79;99590.45;30791.35;60706.05;73523.98;145781.9;68334.45;33462.79;132322.8;11164.89;42095.25;29424.57;57628.26;71674.4;48777.13;40616.63;215394.8;NA;76084.48;55095.83;118783.2;194391.3;38097.02;46225.32;63799.86;162481.3;88582.42;115759;NA;109230.3;57276.23;65123.45;140292.1;83353.38;NA;NA;NA;NA;50604.42;NA;34794.16;154171.3;91427.2;NA;142605.8;14263.44;NA;53494.68;NA;45246.29;17716.76;18787.96;NA;28887.3;NA;167528.2;NA;NA;84093.6;90030.22
NA;67847.69;54909.36;24310.89;30653.71;30338.45;10907.77;40015.11;38523.06;120423.5;44236.73;116959.1;110244.9;32572.56;103753;115849;28811;NA;54477.98;NA;88562.73;78416.09;60111.55;40099.95;165020.8;67077.55;66637.78;65384.54;NA;123131.8;27497.18;17828.15;187558.8;NA;97537.62;NA;125950.8;22426.53;184188.7;62438.89;208876.9;223223.7;207797;168570.2;25793.03;107696.5;130756.3;106803.5;107163.8;32501.15;97945.34;27541.58;42733.09;53545.19;11813.72;62599.11;174405.4;143675.5;199608.2;NA;45358.44;68893.25;145226.2;54810.02;35102.39;34929.81;303480.3;38378.71;23835.11;112705;NA;43155.31;144068.1;54991.15;104444.1;218732.9;NA;NA;NA;NA;7091.281;NA;47812.89;NA;157174.9;NA;44314.25;75291.76;NA;NA;NA;107513.8;71835.08;38927.58;NA;NA;NA;NA;NA;NA;162422;234911
NA;105571.9;28981.14;64941.1;31118.66;14796.9;143602;58028.51;109431.4;68956.12;87696.62;134777.4;95915.41;67735.38;98797.88;90264.45;152396.5;NA;88586.38;NA;166741.7;67876.22;233311.3;30349.13;63778.5;84115.27;37667.17;17506.79;NA;102800.7;56797.24;73848.84;37863.4;NA;136813.6;NA;NA;140059.1;30748.62;17740.71;264657.1;84604.33;106338.5;111745.1;NA;103586.5;60468.31;98850.22;73569.3;19562.98;48418.99;205321.8;23074.74;39226.51;12868.13;149633.6;78467.98;172142;38140.05;NA;95638.6;39434.65;173644.8;53965.43;122228.6;46973.33;203105.9;54282.97;98715.48;123907.1;NA;38216.8;124985.8;48151.04;54757.53;46401.41;NA;NA;NA;NA;37092.05;NA;97485.13;NA;17013.15;NA;130226.5;50490.89;NA;NA;NA;48961.46;95772.58;53289.9;NA;NA;NA;NA;NA;NA;80512.26;98810.09
